booking_id,customer_id,restaurant,booking_date,time_slot,party_size,special_requests,dietary_requirements
RB045618,41278,Skyline Lounge,2025-04-24 09:15:08,14:00,8,Nut-free preparation required; Booster seat needed; Window table with ocean view; Wine pairing recommendations needed,Vegetarian
RB045619,37645,Skyline Lounge,2024-07-03 12:16:18,17:00,1,Gluten-free options required; Window table with ocean view,Vegan
RB045620,45181,Skyline Lounge,2024-03-30 12:27:42,17:00,1,,None
RB045621,6095,Sunset Restaurant,2024-09-18 21:31:16,17:00,1,,None
RB045622,18073,Blue Horizon Main,2025-04-01 06:22:28,16:00,4,Engagement celebration; Shellfish allergy - strict preparation required,Vegetarian
RB045623,18079,Skyline Lounge,2024-02-24 22:08:19,21:00,1,,None
RB045624,24194,Skyline Lounge,2024-03-25 02:20:24,22:00,8,Anniversary celebration - special dessert requested; Early arrival for cocktails; Extra space for medical equipment; Bar seating,Gluten-free
RB045625,30881,Skyline Lounge,2025-08-16 07:26:31,11:00,4,Romantic dinner setup requested; Sommelier assistance requested; Private booth,None
RB045626,22035,Sunset Restaurant,2025-04-12 22:55:26,15:00,6,Early arrival for cocktails; Vegetarian menu options; Easy access seating required,Halal
RB045627,776,Sunset Restaurant,2025-07-20 17:38:02,18:00,4,Easy access seating required; Sommelier assistance requested,Halal
RB045628,34472,Skyline Lounge,2025-09-07 04:48:26,12:00,4,Romantic dinner setup requested; Near the fireplace; Kosher meal options,Halal
RB045629,20149,Blue Horizon Main,2024-12-19 14:13:22,21:00,3,Halal meal options,None
RB045630,42259,Blue Horizon Main,2024-09-29 08:40:13,14:00,8,Birthday celebration - cake arranged; Private booth; High chair required; Sommelier assistance requested,Vegetarian
RB045631,28068,Sunset Restaurant,2025-10-06 07:19:19,22:00,7,Private booth; Sommelier assistance requested,Vegan
RB045632,47119,Skyline Lounge,2025-05-28 07:36:07,22:00,2,,None
RB045633,32844,Skyline Lounge,2025-05-16 08:04:17,21:00,5,Custom menu tasting; Vegan menu options; Window table with ocean view,Halal
RB045634,25261,Ocean View Grill,2025-04-15 17:31:29,17:00,5,Booster seat needed; Dairy-free alternatives needed,Gluten-free
RB045635,20464,Skyline Lounge,2024-09-03 16:20:03,18:00,5,Engagement celebration; Private booth; Booster seat needed,Gluten-free
RB045636,13874,Sunset Restaurant,2024-02-13 18:38:57,16:00,6,Extra space for medical equipment; Dairy-free alternatives needed; Private booth,None
RB045637,8807,Skyline Lounge,2025-11-22 13:47:39,21:00,6,Sommelier assistance requested; Engagement celebration; Gluten-free options required,Gluten-free
RB045638,15236,Ocean View Grill,2024-07-28 01:05:26,18:00,7,Sommelier assistance requested; Dairy-free alternatives needed; Bar seating,Vegan
RB045639,42351,Ocean View Grill,2025-05-01 11:31:41,11:00,5,Engagement celebration; Kosher meal options,Vegetarian
RB045640,26970,Sunset Restaurant,2025-11-10 09:49:23,20:00,7,Easy access seating required; Kosher meal options; Private booth,Gluten-free
RB045641,23286,Sunset Restaurant,2024-10-23 06:08:16,18:00,7,Birthday celebration - cake arranged; Gluten-free options required,Halal
RB045642,46004,Skyline Lounge,2024-12-19 19:20:48,18:00,2,Engagement celebration,None
RB045643,4839,Ocean View Grill,2024-12-25 00:14:04,21:00,6,Nut-free preparation required; Bar seating; Sommelier assistance requested,Gluten-free
RB045644,43204,Blue Horizon Main,2025-01-01 08:37:37,14:00,6,Engagement celebration; Window table with ocean view; Sommelier assistance requested,Vegetarian
RB045645,49997,Skyline Lounge,2024-04-19 16:01:49,19:00,1,,Gluten-free
RB045646,21993,Ocean View Grill,2024-01-24 20:35:51,22:00,2,,None
RB045647,17708,Skyline Lounge,2024-06-08 13:14:58,17:00,6,Dairy-free alternatives needed; Early arrival for cocktails; Easy access seating required,Vegan
RB045648,36213,Ocean View Grill,2024-08-04 01:14:49,14:00,5,Halal meal options,Gluten-free
RB045649,46935,Blue Horizon Main,2024-10-20 18:07:42,18:00,1,Bar seating,None
RB045650,41050,Ocean View Grill,2024-02-16 04:56:00,17:00,4,Custom menu tasting; Anniversary celebration - special dessert requested; Booster seat needed,Vegan
RB045651,31696,Ocean View Grill,2025-09-13 08:21:13,15:00,8,High chair required; Anniversary celebration - special dessert requested; Early arrival for cocktails; Private booth,Vegetarian
RB045652,9703,Blue Horizon Main,2025-09-18 17:52:27,18:00,5,Wine pairing recommendations needed; Booster seat needed,Gluten-free
RB045653,29969,Sunset Restaurant,2025-01-15 22:21:28,14:00,6,Business dinner - discrete service requested; Outdoor seating; Wine pairing recommendations needed; Easy access seating required,Vegetarian
RB045654,5054,Ocean View Grill,2024-09-21 02:24:10,14:00,5,Early arrival for cocktails; Easy access seating required; Vegan menu options,None
RB045655,40055,Sunset Restaurant,2024-04-04 07:06:43,20:00,3,Kosher meal options; Easy access seating required; Anniversary celebration - special dessert requested,None
RB045656,13886,Sunset Restaurant,2024-04-28 14:14:44,12:00,6,Quiet corner table; Family reunion dinner; Extra space for medical equipment; Early arrival for cocktails,Gluten-free
RB045657,39676,Sunset Restaurant,2025-01-11 03:31:30,16:00,6,Bar seating; Nut-free preparation required; Booster seat needed; Wine pairing recommendations needed,Vegan
RB045658,2283,Ocean View Grill,2025-07-24 15:46:50,18:00,5,Custom menu tasting; Quiet corner table,None
RB045659,10895,Ocean View Grill,2025-05-30 20:55:55,11:00,1,Birthday celebration - cake arranged,Halal
RB045660,30837,Ocean View Grill,2025-04-30 02:06:23,12:00,6,Chef's tasting menu requested; Gluten-free options required; Booster seat needed; Engagement celebration,None
RB045661,49965,Sunset Restaurant,2024-02-04 16:36:19,22:00,1,,Vegetarian
RB045662,18957,Blue Horizon Main,2025-02-11 14:42:20,13:00,6,Booster seat needed; Outdoor seating; Custom menu tasting,None
RB045663,682,Ocean View Grill,2024-05-05 04:23:28,15:00,7,Shellfish allergy - strict preparation required; Easy access seating required,Vegetarian
RB045664,21087,Blue Horizon Main,2024-11-11 19:15:25,12:00,1,,None
RB045665,23201,Blue Horizon Main,2025-08-08 15:12:43,14:00,6,Wheelchair accessible table needed; Bar seating,Vegetarian
RB045666,46800,Skyline Lounge,2026-01-02 17:44:30,18:00,6,Vegetarian menu options; Window table with ocean view; Chef's tasting menu requested,None
RB045667,45044,Sunset Restaurant,2024-10-12 05:53:53,16:00,6,Chef's tasting menu requested; Shellfish allergy - strict preparation required; Outdoor seating,Halal
RB045668,6132,Blue Horizon Main,2024-05-10 08:20:27,16:00,6,Sommelier assistance requested; Shellfish allergy - strict preparation required; High chair required,None
RB045669,25167,Ocean View Grill,2024-06-26 09:00:27,17:00,7,Early arrival for cocktails; Engagement celebration,Vegetarian
RB045670,40594,Sunset Restaurant,2025-04-22 22:07:14,20:00,7,Early arrival for cocktails; Wheelchair accessible table needed; Bar seating,Halal
RB045671,16969,Ocean View Grill,2025-07-17 07:32:51,11:00,6,Wheelchair accessible table needed; Wine pairing recommendations needed; Kosher meal options,Gluten-free
RB045672,3636,Ocean View Grill,2024-10-16 02:48:53,20:00,2,,Vegetarian
RB045673,24888,Skyline Lounge,2024-02-24 03:25:12,20:00,5,Quiet corner table,Halal
RB045674,15711,Blue Horizon Main,2024-09-29 00:26:29,13:00,7,Window table with ocean view; Anniversary celebration - special dessert requested; Wine pairing recommendations needed,Halal
RB045675,13465,Blue Horizon Main,2025-07-01 22:53:45,12:00,2,,Gluten-free
RB045676,13353,Blue Horizon Main,2025-02-16 19:39:55,21:00,7,Wine pairing recommendations needed; Engagement celebration; Vegan menu options; Easy access seating required,Vegan
RB045677,9213,Ocean View Grill,2025-04-09 00:30:04,18:00,4,High chair required; Shellfish allergy - strict preparation required,Halal
RB045678,33556,Ocean View Grill,2024-05-20 06:04:57,13:00,6,Shellfish allergy - strict preparation required; Romantic dinner setup requested,Vegan
RB045679,20035,Blue Horizon Main,2024-06-22 10:08:49,16:00,4,Early arrival for cocktails; Booster seat needed; Vegetarian menu options,Halal
RB045680,29831,Ocean View Grill,2024-09-17 17:36:25,17:00,5,Kosher meal options; Family reunion dinner,Gluten-free
RB045681,36215,Ocean View Grill,2024-03-05 11:52:56,18:00,5,Special wine to be decanted; Gluten-free options required,Gluten-free
RB045682,8130,Blue Horizon Main,2025-01-26 08:09:25,12:00,6,Wine pairing recommendations needed; Wheelchair accessible table needed; Bar seating,Vegan
RB045683,43833,Blue Horizon Main,2024-12-31 21:29:56,22:00,3,Outdoor seating; Wheelchair accessible table needed; Nut-free preparation required,Halal
RB045684,40206,Ocean View Grill,2024-09-30 21:31:38,15:00,5,Gluten-free options required; Private booth; Easy access seating required,None
RB045685,7389,Sunset Restaurant,2025-12-21 18:31:25,11:00,5,Early arrival for cocktails; Engagement celebration,Gluten-free
RB045686,37551,Sunset Restaurant,2025-08-21 00:25:42,11:00,5,Wheelchair accessible table needed; Chef's tasting menu requested,Vegan
RB045687,24746,Blue Horizon Main,2025-08-06 04:13:33,13:00,6,Window table with ocean view; Shellfish allergy - strict preparation required,Halal
RB045688,13120,Sunset Restaurant,2024-03-31 11:34:38,15:00,1,,Halal
RB045689,37571,Ocean View Grill,2025-08-01 17:20:55,16:00,2,Quiet corner table; Sommelier assistance requested,Vegetarian
RB045690,13260,Blue Horizon Main,2024-07-20 11:15:20,13:00,5,Wine pairing recommendations needed; Nut-free preparation required,Vegan
RB045691,30434,Blue Horizon Main,2024-07-19 18:53:19,15:00,8,Nut-free preparation required; Private booth,Vegan
RB045692,2637,Skyline Lounge,2025-10-27 05:38:44,16:00,2,,Vegetarian
RB045693,11984,Blue Horizon Main,2024-12-17 20:21:10,11:00,7,Early arrival for cocktails; Shellfish allergy - strict preparation required,Vegan
RB045694,23092,Skyline Lounge,2024-04-13 18:03:59,14:00,5,Halal meal options,None
RB045695,41535,Skyline Lounge,2024-06-19 14:27:05,14:00,4,Custom menu tasting,Vegan
RB045696,42603,Blue Horizon Main,2024-07-01 23:56:47,21:00,6,Early arrival for cocktails; Private booth; Dairy-free alternatives needed,None
RB045697,10295,Skyline Lounge,2025-02-01 04:51:45,13:00,1,Custom menu tasting; Quiet corner table,None
RB045698,10407,Sunset Restaurant,2025-08-17 00:37:31,18:00,2,Wine pairing recommendations needed,Gluten-free
RB045699,3327,Blue Horizon Main,2024-07-15 09:12:18,11:00,2,Anniversary celebration - special dessert requested; Booster seat needed,Gluten-free
RB045700,37566,Ocean View Grill,2024-05-26 23:50:39,14:00,5,Easy access seating required; Window table with ocean view,Vegetarian
RB045701,2379,Blue Horizon Main,2025-04-04 22:58:04,11:00,5,Bar seating; High chair required,Halal
RB045702,7123,Sunset Restaurant,2025-11-24 14:01:49,15:00,2,Sommelier assistance requested,Vegan
RB045703,12398,Blue Horizon Main,2024-08-09 20:57:05,17:00,7,Special wine to be decanted; Business dinner - discrete service requested; Easy access seating required; Dairy-free alternatives needed,Halal
RB045704,9715,Blue Horizon Main,2024-04-10 21:11:23,13:00,3,Anniversary celebration - special dessert requested,None
RB045705,3873,Blue Horizon Main,2024-06-20 06:17:41,17:00,6,Special wine to be decanted; High chair required,Vegan
RB045706,46693,Sunset Restaurant,2025-12-16 17:49:20,21:00,5,Birthday celebration - cake arranged; Custom menu tasting,Gluten-free
RB045707,8060,Sunset Restaurant,2025-01-29 21:23:25,14:00,7,Private booth; Booster seat needed,None
RB045708,6057,Blue Horizon Main,2024-04-08 20:52:56,22:00,3,Chef's tasting menu requested; Business dinner - discrete service requested,Halal
RB045709,47384,Sunset Restaurant,2024-04-10 21:54:43,19:00,2,Early arrival for cocktails; High chair required,Halal
RB045710,17901,Sunset Restaurant,2024-12-29 22:55:56,13:00,1,,Gluten-free
RB045711,45488,Ocean View Grill,2024-03-27 14:25:16,15:00,3,Business dinner - discrete service requested,None
RB045712,26459,Blue Horizon Main,2024-06-15 02:35:53,21:00,3,High chair required; Sommelier assistance requested,Gluten-free
RB045713,31157,Sunset Restaurant,2024-08-31 18:41:08,16:00,5,Booster seat needed; Halal meal options,Gluten-free
RB045714,28963,Sunset Restaurant,2024-10-19 03:25:50,18:00,5,Near the fireplace,Vegetarian
RB045715,5500,Ocean View Grill,2025-12-02 13:30:13,16:00,1,,Gluten-free
RB045716,32679,Blue Horizon Main,2024-01-23 18:39:30,12:00,3,Shellfish allergy - strict preparation required; Bar seating; Wheelchair accessible table needed,None
RB045717,10774,Sunset Restaurant,2024-12-11 13:40:58,13:00,7,Special wine to be decanted; Bar seating; Birthday celebration - cake arranged; High chair required,Vegan
RB045718,31432,Sunset Restaurant,2025-11-08 00:00:44,17:00,4,Extra space for medical equipment; Family reunion dinner; Sommelier assistance requested,Halal
RB045719,18835,Ocean View Grill,2025-02-08 07:23:15,12:00,6,Special wine to be decanted; Booster seat needed; Family reunion dinner; Bar seating,None
RB045720,35077,Sunset Restaurant,2025-12-23 12:47:51,11:00,1,Bar seating; Dairy-free alternatives needed,None
RB045721,10321,Sunset Restaurant,2025-03-08 06:15:59,16:00,1,Extra space for medical equipment,None
RB045722,45919,Ocean View Grill,2025-05-19 20:39:43,21:00,7,Halal meal options; Birthday celebration - cake arranged; Early arrival for cocktails,Halal
RB045723,20544,Blue Horizon Main,2025-05-01 09:25:20,19:00,3,Extra space for medical equipment; Early arrival for cocktails,Vegetarian
RB045724,38393,Ocean View Grill,2025-05-13 19:14:13,13:00,1,,Vegan
RB045725,37795,Ocean View Grill,2025-04-29 20:56:17,11:00,4,Sommelier assistance requested; Quiet corner table,Halal
RB045726,24762,Sunset Restaurant,2025-09-20 13:02:17,15:00,2,Business dinner - discrete service requested; Booster seat needed,None
RB045727,26188,Blue Horizon Main,2025-01-09 21:16:56,15:00,7,Bar seating; Business dinner - discrete service requested,None
RB045728,21950,Ocean View Grill,2025-07-04 10:36:47,15:00,2,Family reunion dinner; Private booth,Halal
RB045729,21702,Sunset Restaurant,2024-03-04 01:31:36,11:00,2,,Halal
RB045730,24764,Ocean View Grill,2024-02-24 14:11:54,16:00,1,Dairy-free alternatives needed; Easy access seating required,Gluten-free
RB045731,11275,Blue Horizon Main,2024-01-29 04:32:47,15:00,5,Wine pairing recommendations needed; Shellfish allergy - strict preparation required; Booster seat needed,Halal
RB045732,10263,Sunset Restaurant,2024-05-22 21:13:42,12:00,1,Birthday celebration - cake arranged,Vegetarian
RB045733,46897,Skyline Lounge,2025-06-09 06:07:34,21:00,1,,None
RB045734,30668,Blue Horizon Main,2024-05-22 10:38:12,11:00,8,Vegan menu options; Window table with ocean view; Extra space for medical equipment,None
RB045735,33915,Skyline Lounge,2025-09-16 22:58:18,21:00,5,Anniversary celebration - special dessert requested; Extra space for medical equipment; Kosher meal options,Vegetarian
RB045736,17713,Sunset Restaurant,2025-10-25 08:13:03,21:00,6,Bar seating; Business dinner - discrete service requested,Vegan
RB045737,9643,Blue Horizon Main,2025-04-11 16:23:34,11:00,8,Extra space for medical equipment; Near the fireplace; Dairy-free alternatives needed; Sommelier assistance requested,None
RB045738,29477,Skyline Lounge,2025-03-24 00:17:04,12:00,6,Near the fireplace; Anniversary celebration - special dessert requested; Early arrival for cocktails; Kosher meal options,Vegetarian
RB045739,29830,Ocean View Grill,2025-04-22 03:35:29,15:00,8,Anniversary celebration - special dessert requested; Kosher meal options; Bar seating; Booster seat needed,Vegan
RB045740,34289,Skyline Lounge,2024-09-16 09:11:14,11:00,4,Special wine to be decanted; Quiet corner table; Vegan menu options,Vegetarian
RB045741,9268,Blue Horizon Main,2025-12-16 11:42:45,18:00,4,Booster seat needed; Gluten-free options required,None
RB045742,47154,Ocean View Grill,2025-05-13 07:34:42,20:00,3,Vegan menu options; Family reunion dinner; High chair required,Vegan
RB045743,16442,Skyline Lounge,2025-09-27 19:52:06,12:00,5,Wheelchair accessible table needed; Engagement celebration,Gluten-free
RB045744,19795,Ocean View Grill,2024-07-07 10:35:08,22:00,2,Birthday celebration - cake arranged,None
RB045745,43150,Ocean View Grill,2024-08-22 17:36:08,16:00,2,,Vegetarian
RB045746,20154,Blue Horizon Main,2024-11-30 01:38:56,21:00,2,,Halal
RB045747,1941,Sunset Restaurant,2025-04-27 15:50:54,18:00,6,Birthday celebration - cake arranged; Bar seating; Shellfish allergy - strict preparation required,Gluten-free
RB045748,6716,Skyline Lounge,2025-12-08 10:04:22,17:00,1,Vegan menu options; Near the fireplace,Gluten-free
RB045749,32882,Sunset Restaurant,2025-03-02 18:23:02,16:00,1,Family reunion dinner; Near the fireplace,Vegan
RB045750,20062,Blue Horizon Main,2024-07-03 08:14:14,11:00,2,Business dinner - discrete service requested; Kosher meal options,Gluten-free
RB045751,44702,Blue Horizon Main,2025-06-06 09:47:06,14:00,7,Extra space for medical equipment; Gluten-free options required; Outdoor seating; Romantic dinner setup requested,Halal
RB045752,46189,Skyline Lounge,2025-02-10 08:12:15,16:00,5,Bar seating; Easy access seating required; Vegan menu options,Halal
RB045753,26720,Skyline Lounge,2024-07-12 02:37:50,14:00,4,Quiet corner table; Special wine to be decanted; Family reunion dinner,None
RB045754,15336,Sunset Restaurant,2025-11-30 10:15:04,14:00,2,Custom menu tasting,None
RB045755,28992,Blue Horizon Main,2024-06-25 10:54:22,11:00,4,Early arrival for cocktails,Vegetarian
RB045756,14733,Sunset Restaurant,2025-12-23 23:36:27,20:00,4,Romantic dinner setup requested; Extra space for medical equipment; Chef's tasting menu requested,None
RB045757,42553,Blue Horizon Main,2025-12-16 21:00:17,13:00,2,Shellfish allergy - strict preparation required,Gluten-free
RB045758,27250,Blue Horizon Main,2025-07-14 09:40:36,22:00,5,Sommelier assistance requested; High chair required,Gluten-free
RB045759,33812,Ocean View Grill,2024-01-20 06:49:12,12:00,1,Birthday celebration - cake arranged; Special wine to be decanted,Halal
RB045760,12515,Sunset Restaurant,2025-06-10 02:23:55,15:00,1,Dairy-free alternatives needed; Extra space for medical equipment,None
RB045761,36186,Skyline Lounge,2024-01-30 08:51:39,12:00,8,Wheelchair accessible table needed; Vegan menu options; Near the fireplace; Romantic dinner setup requested,Gluten-free
RB045762,13345,Blue Horizon Main,2025-11-01 22:04:17,15:00,7,Early arrival for cocktails; Window table with ocean view; Nut-free preparation required,None
RB045763,45163,Sunset Restaurant,2024-11-03 02:36:37,13:00,8,Gluten-free options required; Engagement celebration; Wheelchair accessible table needed,Gluten-free
RB045764,2430,Blue Horizon Main,2024-06-12 14:44:20,21:00,5,Outdoor seating,Vegan
RB045765,24881,Sunset Restaurant,2024-12-09 06:47:43,12:00,8,Birthday celebration - cake arranged; Private booth,Gluten-free
RB045766,24358,Sunset Restaurant,2024-03-24 16:39:26,12:00,8,Birthday celebration - cake arranged; Special wine to be decanted; Booster seat needed,Vegan
RB045767,36964,Sunset Restaurant,2024-03-26 10:33:03,12:00,8,Quiet corner table; Vegan menu options; Anniversary celebration - special dessert requested; Chef's tasting menu requested,Gluten-free
RB045768,14963,Ocean View Grill,2024-07-08 12:48:04,18:00,7,Shellfish allergy - strict preparation required; Outdoor seating,Gluten-free
RB045769,21306,Ocean View Grill,2025-03-09 12:40:08,21:00,6,Booster seat needed; Shellfish allergy - strict preparation required; Early arrival for cocktails; Anniversary celebration - special dessert requested,Gluten-free
RB045770,42208,Ocean View Grill,2025-05-14 18:44:02,18:00,5,Wheelchair accessible table needed; Dairy-free alternatives needed; Special wine to be decanted,Gluten-free
RB045771,30425,Sunset Restaurant,2024-04-25 11:00:28,18:00,4,Sommelier assistance requested; Halal meal options,Vegan
RB045772,31989,Ocean View Grill,2025-03-27 23:03:45,11:00,1,Romantic dinner setup requested,Halal
RB045773,12553,Ocean View Grill,2024-09-24 10:39:39,12:00,1,Easy access seating required; Vegan menu options,Halal
RB045774,24580,Ocean View Grill,2024-02-07 18:51:53,16:00,7,Extra space for medical equipment; Sommelier assistance requested,Gluten-free
RB045775,12900,Skyline Lounge,2025-07-18 14:49:17,13:00,6,Bar seating; Engagement celebration; Vegan menu options; Extra space for medical equipment,Vegetarian
RB045776,21276,Ocean View Grill,2025-09-24 04:20:56,18:00,6,Engagement celebration; Easy access seating required; Shellfish allergy - strict preparation required,Vegan
RB045777,11825,Skyline Lounge,2024-09-21 11:54:29,18:00,1,Early arrival for cocktails,Halal
RB045778,10239,Blue Horizon Main,2025-07-02 18:03:11,21:00,8,Vegetarian menu options; Wheelchair accessible table needed; Engagement celebration; Sommelier assistance requested,Vegetarian
RB045779,42545,Blue Horizon Main,2025-11-14 06:58:24,21:00,1,Wine pairing recommendations needed; Halal meal options,None
RB045780,34122,Blue Horizon Main,2025-10-01 11:46:59,16:00,4,Early arrival for cocktails; Family reunion dinner; Outdoor seating,Halal
RB045781,9526,Blue Horizon Main,2024-03-29 20:06:06,11:00,3,Wine pairing recommendations needed; Birthday celebration - cake arranged; Extra space for medical equipment,Gluten-free
RB045782,28064,Blue Horizon Main,2024-01-28 06:24:07,11:00,7,Custom menu tasting; Easy access seating required; Engagement celebration,None
RB045783,33432,Sunset Restaurant,2025-09-28 23:47:00,12:00,6,Extra space for medical equipment; Nut-free preparation required,Halal
RB045784,22176,Ocean View Grill,2025-03-06 17:55:45,22:00,1,Halal meal options,None
RB045785,6700,Sunset Restaurant,2025-04-25 14:26:20,14:00,8,Gluten-free options required; Quiet corner table; Sommelier assistance requested; Birthday celebration - cake arranged,Vegetarian
RB045786,36539,Skyline Lounge,2025-10-30 02:59:36,16:00,5,Special wine to be decanted; Extra space for medical equipment,Vegetarian
RB045787,30941,Skyline Lounge,2025-01-21 03:52:36,16:00,3,Quiet corner table; Romantic dinner setup requested,Halal
RB045788,33534,Sunset Restaurant,2025-01-12 14:06:54,14:00,2,Kosher meal options; Chef's tasting menu requested,Gluten-free
RB045789,33335,Skyline Lounge,2024-03-13 04:27:23,22:00,2,,Gluten-free
RB045790,39240,Skyline Lounge,2025-03-06 22:34:12,16:00,4,Near the fireplace; Booster seat needed; Nut-free preparation required,Vegetarian
RB045791,43460,Blue Horizon Main,2024-02-29 01:58:50,12:00,2,Booster seat needed,Vegan
RB045792,42610,Blue Horizon Main,2024-11-09 11:19:10,15:00,3,Special wine to be decanted; Wheelchair accessible table needed; Kosher meal options,Vegan
RB045793,31784,Sunset Restaurant,2025-09-13 08:17:30,14:00,3,Birthday celebration - cake arranged; Custom menu tasting,Halal
RB045794,28547,Sunset Restaurant,2025-02-24 05:57:44,12:00,3,Business dinner - discrete service requested,Vegetarian
RB045795,45302,Blue Horizon Main,2025-02-09 19:08:57,19:00,8,Bar seating; Easy access seating required; Anniversary celebration - special dessert requested; Dairy-free alternatives needed,None
RB045796,17879,Ocean View Grill,2025-05-16 21:58:23,19:00,7,Near the fireplace; Gluten-free options required; Sommelier assistance requested; High chair required,Gluten-free
RB045797,46825,Sunset Restaurant,2025-12-30 12:38:27,13:00,6,Early arrival for cocktails; Shellfish allergy - strict preparation required; Extra space for medical equipment,Halal
RB045798,33454,Skyline Lounge,2024-12-19 10:50:30,11:00,3,High chair required,Vegan
RB045799,4797,Skyline Lounge,2024-12-06 05:29:10,14:00,8,Near the fireplace; Easy access seating required; Dairy-free alternatives needed; Family reunion dinner,Vegetarian
RB045800,20651,Skyline Lounge,2024-03-13 07:08:15,13:00,3,Bar seating,Vegan
RB045801,42796,Sunset Restaurant,2025-10-02 09:51:01,17:00,8,Custom menu tasting; Family reunion dinner; Gluten-free options required; Extra space for medical equipment,None
RB045802,19808,Skyline Lounge,2024-11-29 11:11:13,20:00,8,Extra space for medical equipment; Engagement celebration,Gluten-free
RB045803,21452,Ocean View Grill,2025-04-30 10:13:38,13:00,6,Early arrival for cocktails; Extra space for medical equipment; Halal meal options,Halal
RB045804,30818,Skyline Lounge,2025-01-07 21:13:24,13:00,1,,Gluten-free
RB045805,45984,Skyline Lounge,2024-05-14 19:48:27,20:00,8,Halal meal options; Extra space for medical equipment; Custom menu tasting,Gluten-free
RB045806,7709,Sunset Restaurant,2024-11-14 19:19:52,18:00,6,Birthday celebration - cake arranged; Window table with ocean view,None
RB045807,29732,Skyline Lounge,2024-07-21 10:17:19,18:00,5,Extra space for medical equipment; Special wine to be decanted,Vegan
RB045808,38898,Skyline Lounge,2025-09-22 04:10:59,13:00,7,Romantic dinner setup requested; Booster seat needed; Gluten-free options required,None
RB045809,42803,Blue Horizon Main,2025-01-01 03:19:33,14:00,7,Anniversary celebration - special dessert requested; Private booth; Wheelchair accessible table needed,Halal
RB045810,48079,Sunset Restaurant,2024-04-15 21:33:29,12:00,5,Kosher meal options; Near the fireplace,Gluten-free
RB045811,42634,Skyline Lounge,2025-06-12 20:07:55,12:00,3,Kosher meal options; Chef's tasting menu requested; Private booth,Vegan
RB045812,11587,Ocean View Grill,2024-08-01 07:58:10,15:00,2,Dairy-free alternatives needed; Easy access seating required,None
RB045813,24300,Sunset Restaurant,2025-10-14 03:28:45,12:00,4,Birthday celebration - cake arranged,Vegetarian
RB045814,181,Sunset Restaurant,2025-11-13 05:44:29,19:00,6,Early arrival for cocktails; Window table with ocean view,Gluten-free
RB045815,1810,Skyline Lounge,2024-04-23 23:42:49,13:00,1,Private booth,Gluten-free
RB045816,29231,Blue Horizon Main,2024-02-19 01:17:23,16:00,7,Kosher meal options; Wine pairing recommendations needed; Private booth,None
RB045817,19077,Ocean View Grill,2024-02-22 06:20:22,15:00,6,Business dinner - discrete service requested; Wine pairing recommendations needed; Booster seat needed,Vegetarian
RB045818,29050,Sunset Restaurant,2024-11-09 05:41:06,19:00,7,Early arrival for cocktails; Birthday celebration - cake arranged; Easy access seating required; Near the fireplace,Vegan
RB045819,12317,Skyline Lounge,2025-08-24 09:20:01,14:00,8,Vegetarian menu options; Romantic dinner setup requested; Chef's tasting menu requested; Private booth,Gluten-free
RB045820,21624,Skyline Lounge,2024-02-11 23:53:16,21:00,6,Near the fireplace; Halal meal options; Easy access seating required; Wine pairing recommendations needed,Halal
RB045821,32115,Blue Horizon Main,2024-11-26 20:48:52,20:00,8,Nut-free preparation required; Early arrival for cocktails,Vegan
RB045822,35035,Skyline Lounge,2024-08-17 01:30:28,18:00,8,Private booth; Engagement celebration; Easy access seating required; Special wine to be decanted,Vegetarian
RB045823,40874,Sunset Restaurant,2024-11-27 14:29:07,11:00,5,Bar seating; Sommelier assistance requested,Vegan
RB045824,20536,Sunset Restaurant,2024-09-13 21:21:30,11:00,2,,None
RB045825,9918,Blue Horizon Main,2024-03-24 00:19:54,15:00,3,Chef's tasting menu requested,Halal
RB045826,46480,Sunset Restaurant,2025-08-02 09:24:42,14:00,2,,Vegetarian
RB045827,32529,Ocean View Grill,2024-04-18 21:21:44,16:00,5,Halal meal options,Vegan
RB045828,4616,Blue Horizon Main,2025-08-21 08:14:51,18:00,6,Family reunion dinner; Private booth,Vegan
RB045829,47455,Ocean View Grill,2025-12-27 08:15:34,14:00,7,Wine pairing recommendations needed; Anniversary celebration - special dessert requested,Halal
RB045830,47572,Ocean View Grill,2025-01-30 05:46:50,11:00,2,Outdoor seating; Extra space for medical equipment,Halal
RB045831,39334,Sunset Restaurant,2025-10-30 18:26:23,22:00,7,Shellfish allergy - strict preparation required; Business dinner - discrete service requested; Outdoor seating; High chair required,Vegetarian
RB045832,39706,Skyline Lounge,2024-12-03 13:28:37,12:00,7,Dairy-free alternatives needed; Early arrival for cocktails; Family reunion dinner; Easy access seating required,Halal
RB045833,5999,Blue Horizon Main,2025-03-28 18:56:17,11:00,1,,Vegan
RB045834,45026,Sunset Restaurant,2025-07-29 13:38:58,21:00,1,Vegetarian menu options,Gluten-free
RB045835,5241,Skyline Lounge,2025-12-15 05:56:43,21:00,2,Wheelchair accessible table needed; Window table with ocean view,None
RB045836,43457,Skyline Lounge,2025-10-07 11:42:46,12:00,5,Outdoor seating; Sommelier assistance requested,Vegetarian
RB045837,4443,Skyline Lounge,2024-05-23 04:31:09,16:00,5,Sommelier assistance requested; Easy access seating required,Vegan
