booking_id,customer_id,room_number,room_type,check_in,check_out,duration_days,num_adults,num_children,loyalty_tier,special_amenities,special_requests,booking_status,payment_method,total_amount,points_earned
BK047724,28699,0510,Deluxe,2024-03-03 21:28:30,2024-03-07 11:00:30,4,3,0,Bronze,"Basic WiFi, Welcome Drink",,Cancelled,Maestro,3169.3321257598495,3169
BK047725,25758,1818,Presidential Suite,2024-08-01 10:34:58,2024-08-07 13:00:58,6,3,2,Silver,"Welcome Drink, Premium WiFi",,Confirmed,VISA 16 digit,36380.27871852279,54570
BK047726,13072,0816,Deluxe,2024-08-22 19:30:52,2024-08-26 16:00:52,4,1,1,Platinum,"Evening Turndown Service, Premium Amenities",,Checked-out,Diners Club / Carte Blanche,1842.7034607804342,5528
BK047727,45724,0325,Standard,2024-07-07 12:17:24,2024-07-10 00:17:24,1,2,0,Titanium,"Custom Room Fragrance, Luxury Airport Transfer",,Confirmed,VISA 16 digit,449.55829092960005,1798
BK047728,48372,1329,Suite,2024-07-07 03:41:59,2024-07-09 13:00:59,2,2,2,Silver,"Premium WiFi, Fruit Basket",,Checked-out,VISA 16 digit,3197.1642954232857,4795
BK047729,33332,0721,Deluxe,2024-01-14 03:24:43,2024-01-24 14:00:43,10,3,0,Gold,"Premium Welcome Drink, Evening Turndown Service","Room with bathtub preferred, Hypoallergenic bedding required, In-room dining setup requested, Wedding anniversary celebration, Specific brand toiletries requested, Business center access after hours, Luxury car rental assistance, Fitness equipment in room requested",Confirmed,JCB 16 digit,7048.575839561157,14097
BK047730,32730,1410,Suite,2025-11-12 04:54:32,2025-11-25 16:54:32,12,2,1,Titanium,"Premium Welcome Gift, Personal Chef Available",,Checked-out,VISA 16 digit,13522.829369728463,54091
BK047731,982,1001,Deluxe,2024-08-04 09:17:43,2024-08-07 14:00:43,3,3,0,Gold,"Executive Lounge Access, Evening Turndown Service",,Confirmed,Discover,1959.1950952862053,3918
BK047732,642,0609,Deluxe,2025-10-06 12:35:39,2025-10-17 00:35:39,9,2,0,Titanium,"Private Butler Service, Luxury Airport Transfer",,Confirmed,VISA 16 digit,5258.648368445165,21034
BK047733,29288,1308,Suite,2025-03-16 18:35:14,2025-03-22 14:00:14,6,2,1,Gold,"Evening Turndown Service, Premium Welcome Drink","Quiet room requested, Room with bathtub preferred, Corner room preferred, Roll-away bed requested, King bed preferred, Feather-free bedding required, Early breakfast requested, Vegan menu requested, Late dinner service needed, Wedding anniversary celebration, Honeymoon package requested, Birthday surprise setup needed, International power adapter needed, Extra towels needed, Extra coffee supplies requested, Meeting room setup needed, Business center access after hours, Early check-in requested for business meeting, Daily driver service requested, Helicopter transfer requested, Private car service needed, Specific medical equipment storage, Personal trainer session requested, Meditation cushion needed",Confirmed,Mastercard,8958.810886982117,17917
BK047734,16019,1202,Suite,2025-10-29 20:02:48,2025-11-08 16:00:48,10,1,0,Platinum,"Airport Transfer, Evening Turndown Service",No special requests,Confirmed,VISA 16 digit,11463.62721178829,34390
BK047735,20221,0211,Standard,2024-02-19 06:20:27,2024-02-21 16:00:27,2,1,0,Platinum,"Evening Turndown Service, Premium Amenities",,Confirmed,Discover,639.5248157037482,1918
BK047736,6798,0803,Deluxe,2025-04-03 14:35:06,2025-04-04 13:00:06,1,1,2,Silver,"Fruit Basket, Premium WiFi",,Confirmed,VISA 16 digit,643.4228464013713,965
BK047737,936,0513,Deluxe,2025-03-07 13:27:44,2025-03-20 14:00:44,13,3,0,Gold,"Evening Turndown Service, Executive Lounge Access",,Checked-out,VISA 16 digit,8330.748970264387,16661
BK047738,17350,0916,Deluxe,2024-01-23 15:13:40,2024-02-01 03:13:40,7,2,0,Titanium,"Premium Welcome Gift, Luxury Airport Transfer",,Cancelled,American Express,4711.776288423592,18847
BK047739,5178,1002,Deluxe,2025-04-23 20:58:15,2025-04-28 08:58:15,3,1,1,Titanium,"Custom Room Fragrance, Luxury Airport Transfer",,Checked-in,Mastercard,1570.0252655947916,6280
BK047740,19620,0209,Standard,2025-08-28 11:25:24,2025-09-01 14:00:24,4,2,0,Gold,"Executive Lounge Access, Premium Welcome Drink",,Checked-out,JCB 15 digit,1500.513056320455,3001
BK047741,31383,0823,Deluxe,2025-03-16 23:11:13,2025-03-19 11:11:13,1,3,0,Titanium,"Personal Chef Available, Luxury Airport Transfer","Corner room preferred, Away from elevator, Memory foam pillows requested, Extra blankets needed, Nut allergy - strict avoidance needed, Vegan menu requested, Proposal setup assistance needed, Birthday surprise setup needed, Humidifier requested, International power adapter needed, Office supplies needed in room, Meeting room setup needed, Luxury car rental assistance, Daily driver service requested, Spa appointment scheduling assistance, Personal trainer session requested",Checked-in,JCB 15 digit,695.4183189880453,2781
BK047742,10567,0603,Deluxe,2024-01-12 04:00:32,2024-01-24 16:00:32,11,3,0,Titanium,"Personal Chef Available, Premium Welcome Gift","Corner room preferred, Memory foam pillows requested, Early breakfast requested, Wedding anniversary celebration, Air purifier needed, Meeting room setup needed, Daily driver service requested, Spa appointment scheduling assistance",Checked-in,Discover,7573.766525429529,30295
BK047743,42932,2006,Presidential Suite,2025-01-08 08:10:25,2025-01-12 16:00:25,4,1,3,Platinum,"Airport Transfer, Welcome Champagne",No special requests,Checked-in,Discover,17831.783058431178,53495
BK047744,18498,1129,Deluxe,2025-10-25 14:04:33,2025-11-03 02:04:33,7,3,0,Titanium,"Private Butler Service, Premium Welcome Gift","Corner room preferred, Near swimming pool, Connecting rooms needed, Crib needed for infant, Extra blankets needed, Extra pillows needed, Dairy-free diet restrictions, Kosher meals required, Vegetarian meals needed, Champagne and strawberries setup, Special occasion cake needed, Romance package requested, Air purifier needed, Specific brand toiletries requested, Daily newspaper delivery, Late check-out needed, Early check-in requested for business meeting, Office supplies needed in room, Luxury car rental assistance, Airport pickup requested, Daily driver service requested, Air purifier due to allergies, Daily yoga session scheduling, Meditation cushion needed",Confirmed,VISA 13 digit,5046.186064540104,20184
BK047745,26621,0106,Standard,2024-01-23 06:22:32,2024-01-31 16:00:32,8,1,0,Platinum,"Evening Turndown Service, Airport Transfer",,Cancelled,VISA 16 digit,2347.717677636419,7043
BK047746,23887,1505,Suite,2024-05-02 08:35:54,2024-05-13 13:00:54,11,1,3,Silver,"Premium WiFi, Fruit Basket",,Confirmed,Mastercard,20018.401052626996,30027
BK047747,49841,1510,Suite,2024-02-26 12:23:03,2024-03-09 16:00:03,12,4,0,Platinum,"Premium Amenities, Airport Transfer",,Checked-out,JCB 16 digit,23685.694802018916,71057
BK047748,6202,0223,Standard,2024-10-25 18:31:38,2024-11-01 14:00:38,7,1,0,Gold,"Evening Turndown Service, Executive Lounge Access",,Cancelled,VISA 16 digit,2966.7848182076,5933
BK047749,21910,1708,Suite,2024-02-11 16:47:38,2024-02-23 11:00:38,12,4,0,Bronze,"Welcome Drink, Basic WiFi",,Checked-out,JCB 16 digit,27667.627016977134,27667
BK047750,25177,1722,Suite,2025-08-27 22:56:03,2025-08-28 13:00:03,1,2,0,Silver,"Premium WiFi, Welcome Drink",,Checked-in,Discover,1624.2519971239983,2436
BK047751,41249,1421,Suite,2025-06-25 12:02:07,2025-06-30 13:00:07,5,1,1,Silver,"Premium WiFi, Fruit Basket",No special requests,Confirmed,Mastercard,7982.865357589671,11974
BK047752,19297,1615,Suite,2025-01-04 12:19:54,2025-01-12 00:19:54,6,1,2,Titanium,"Custom Room Fragrance, Premium Welcome Gift",,Confirmed,VISA 16 digit,6881.876924743854,27527
BK047753,43815,0314,Standard,2024-02-12 08:53:18,2024-02-16 14:00:18,4,2,0,Gold,"Premium Welcome Drink, Executive Lounge Access",,Cancelled,Discover,1609.0137440160088,3218
BK047754,22318,0417,Standard,2025-12-08 08:54:35,2025-12-11 14:00:35,3,2,0,Gold,"Evening Turndown Service, Executive Lounge Access",No special requests,Confirmed,VISA 16 digit,1358.5729998508118,2717
BK047755,1171,0908,Deluxe,2024-10-14 13:32:45,2024-10-25 01:32:45,9,1,1,Titanium,"Personal Chef Available, Luxury Airport Transfer",No special requests,Cancelled,JCB 16 digit,5447.979326458026,21791
BK047756,21797,1426,Suite,2025-12-05 20:55:04,2025-12-07 16:00:04,2,2,2,Platinum,"Evening Turndown Service, Welcome Champagne",,Checked-in,Mastercard,3765.53226457816,11296
BK047757,20243,1305,Suite,2025-01-08 07:00:50,2025-01-17 14:00:50,9,2,0,Gold,"Evening Turndown Service, Executive Lounge Access",,Confirmed,American Express,12789.474523076384,25578
BK047758,16975,1311,Suite,2024-09-09 09:09:37,2024-09-23 13:00:37,14,2,2,Silver,"Welcome Drink, Premium WiFi",,Checked-in,VISA 13 digit,24302.29640815617,36453
BK047759,20495,2005,Presidential Suite,2025-08-03 18:20:59,2025-08-16 14:00:59,13,2,3,Gold,"Evening Turndown Service, Executive Lounge Access",,Confirmed,Mastercard,70854.76002174924,141709
BK047760,43494,1710,Suite,2025-01-05 12:09:22,2025-01-07 14:00:22,2,2,0,Gold,"Executive Lounge Access, Premium Welcome Drink",,Cancelled,Mastercard,2309.7196298572794,4619
BK047761,16020,0617,Deluxe,2025-08-15 06:17:31,2025-08-29 13:00:31,14,3,0,Silver,"Premium WiFi, Fruit Basket",,Checked-out,VISA 19 digit,11836.976564836235,17755
BK047762,35681,1926,Presidential Suite,2024-01-06 04:31:45,2024-01-12 16:00:45,6,2,0,Platinum,"Welcome Champagne, Premium Amenities",,Cancelled,VISA 16 digit,23084.943763929936,69254
BK047763,39924,1126,Deluxe,2025-11-01 09:55:11,2025-11-03 21:55:11,1,1,0,Titanium,"Premium Welcome Gift, Personal Chef Available",,Checked-in,American Express,508.7683236291,2035
BK047764,30843,1120,Deluxe,2024-10-23 00:31:54,2024-10-31 14:00:54,8,3,0,Gold,"Premium Welcome Drink, Evening Turndown Service",,Checked-out,VISA 13 digit,5575.179185363568,11150
BK047765,36961,0123,Standard,2025-07-07 12:26:23,2025-07-15 11:00:23,8,2,0,Bronze,"Basic WiFi, Welcome Drink",,Checked-in,JCB 15 digit,3833.843723589395,3833
BK047766,47511,0714,Deluxe,2024-06-15 15:45:44,2024-06-27 16:00:44,12,1,2,Platinum,"Evening Turndown Service, Airport Transfer",,Checked-in,JCB 16 digit,5785.9398620860575,17357
BK047767,38341,0614,Deluxe,2024-09-18 07:13:48,2024-10-02 13:00:48,14,1,2,Silver,"Welcome Drink, Premium WiFi",,Checked-in,Mastercard,10772.091974093928,16158
BK047768,5013,0814,Deluxe,2025-08-27 19:53:00,2025-09-08 11:00:00,12,2,0,Bronze,"Basic WiFi, Welcome Drink","Ocean view preferred, Room with bathtub preferred, Corner room preferred, King bed preferred, Feather-free bedding required, Extra blankets needed, Gluten-free meals required, Nut allergy - strict avoidance needed, Early breakfast requested, Birthday surprise setup needed, Honeymoon package requested, Wedding anniversary celebration, International power adapter needed, Extra coffee supplies requested, Daily newspaper delivery, Business center access after hours, Printing services required, Office supplies needed in room, Daily driver service requested, Private car service needed, Luxury car rental assistance, Spa appointment scheduling assistance, Air purifier due to allergies, Meditation cushion needed",Cancelled,Maestro,7395.11539815006,7395
BK047769,3512,0411,Standard,2024-10-21 04:09:48,2024-10-24 16:00:48,3,1,0,Platinum,"Premium Amenities, Evening Turndown Service",,Confirmed,JCB 15 digit,892.3703984829667,2677
BK047770,6177,1208,Suite,2025-11-19 10:35:22,2025-11-23 11:00:22,4,2,2,Bronze,"Welcome Drink, Basic WiFi","High floor room requested, Connecting rooms needed, Extra blankets needed, Extra firm pillows, Nut allergy - strict avoidance needed, Early breakfast requested, Anniversary celebration - room decoration requested, Birthday surprise setup needed, International power adapter needed, Humidifier requested, Early check-in requested for business meeting, Office supplies needed in room, Helicopter transfer requested, Train station pickup needed, Personal trainer session requested, Daily yoga session scheduling",Cancelled,JCB 16 digit,10082.234708985327,10082
BK047771,47205,1012,Deluxe,2025-07-07 20:51:30,2025-07-12 08:51:30,3,1,0,Titanium,"Luxury Airport Transfer, Personal Chef Available",,Checked-in,JCB 15 digit,1283.441699502377,5133
BK047772,11761,0528,Deluxe,2024-12-12 13:46:42,2024-12-22 01:46:42,8,3,0,Titanium,"Premium Welcome Gift, Private Butler Service",,Checked-in,Maestro,4297.608905434279,17190
BK047773,26707,1515,Suite,2025-01-05 01:27:46,2025-01-12 13:27:46,6,1,3,Titanium,"Custom Room Fragrance, Personal Chef Available",,Checked-out,VISA 19 digit,6186.024330380915,24744
BK047774,3818,1325,Suite,2024-02-22 08:20:12,2024-02-26 16:00:12,4,3,0,Platinum,"Premium Amenities, Welcome Champagne","Room with bathtub preferred, Near swimming pool, Memory foam pillows requested, Roll-away bed requested, Early breakfast requested, Vegetarian meals needed, Honeymoon package requested, Proposal setup assistance needed, International power adapter needed, Specific brand toiletries requested, Printing services required, Early check-in requested for business meeting, Luxury car rental assistance, Private car service needed, Fitness equipment in room requested, Spa appointment scheduling assistance",Checked-in,VISA 19 digit,5582.115564015334,16746
BK047775,9583,0125,Standard,2024-04-11 01:16:24,2024-04-16 13:00:24,5,1,0,Silver,"Fruit Basket, Welcome Drink","Room with bathtub preferred, Ocean view preferred, Connecting rooms needed, Roll-away bed requested, King bed preferred, Hypoallergenic bedding required, Kosher meals required, In-room dining setup requested, Halal food only, Champagne and strawberries setup, Proposal setup assistance needed, Honeymoon package requested, Daily newspaper delivery, Extra towels needed, Air purifier needed, Office supplies needed in room, Late check-out needed, Business center access after hours, Luxury car rental assistance, Train station pickup needed, Airport pickup requested, Spa appointment scheduling assistance, Daily yoga session scheduling, Specific medical equipment storage",Checked-out,VISA 16 digit,1656.9557500226147,2485
BK047776,25820,0509,Deluxe,2025-05-14 16:22:43,2025-05-29 04:22:43,13,1,0,Titanium,"Custom Room Fragrance, Luxury Airport Transfer",,Confirmed,VISA 16 digit,5929.38993234028,23717
BK047777,3650,0525,Deluxe,2024-12-23 05:19:27,2025-01-03 17:19:27,10,1,2,Titanium,"Premium Welcome Gift, Luxury Airport Transfer",,Checked-out,American Express,6513.980343617719,26055
BK047778,441,1410,Suite,2024-12-07 04:07:34,2024-12-20 16:07:34,12,3,1,Titanium,"Custom Room Fragrance, Premium Welcome Gift",,Confirmed,JCB 15 digit,15821.211740746674,63284
BK047779,6093,1929,Presidential Suite,2024-07-31 22:08:47,2024-08-10 10:08:47,8,4,2,Titanium,"Premium Welcome Gift, Private Butler Service","High floor room requested, Quiet room requested, Hypoallergenic bedding required, Roll-away bed requested, Halal food only, Nut allergy - strict avoidance needed, Champagne and strawberries setup, Wedding anniversary celebration, Specific brand toiletries requested, International power adapter needed, Meeting room setup needed, Printing services required, Luxury car rental assistance, Daily driver service requested, Meditation cushion needed, Spa appointment scheduling assistance",Confirmed,American Express,49820.29471531247,199281
BK047780,39508,0205,Standard,2024-07-12 08:20:16,2024-07-19 13:00:16,7,1,1,Silver,"Welcome Drink, Premium WiFi",,Cancelled,JCB 15 digit,2978.2242957218446,4467
BK047781,39545,1528,Suite,2025-07-25 06:13:17,2025-08-02 14:00:17,8,3,0,Gold,"Evening Turndown Service, Executive Lounge Access","Away from elevator, Feather-free bedding required, Gluten-free meals required, Anniversary celebration - room decoration requested, Extra hangers needed, Business center access after hours, Daily driver service requested, Personal trainer session requested",Confirmed,Mastercard,16315.72672659187,32631
BK047782,42241,1105,Deluxe,2025-10-06 05:15:20,2025-10-18 17:15:20,11,1,1,Titanium,"Personal Chef Available, Premium Welcome Gift",,Cancelled,JCB 15 digit,5876.700552041668,23506
BK047783,3993,2028,Presidential Suite,2024-04-13 23:59:25,2024-04-25 14:00:25,12,2,3,Gold,"Executive Lounge Access, Premium Welcome Drink",,Checked-out,VISA 19 digit,75741.99728845157,151483
BK047784,17044,1216,Suite,2025-08-02 19:45:07,2025-08-15 07:45:07,11,4,0,Titanium,"Personal Chef Available, Custom Room Fragrance",,Confirmed,VISA 16 digit,15980.868056072723,63923
BK047785,48375,1614,Suite,2025-04-02 04:48:40,2025-04-12 14:00:40,10,3,0,Gold,"Evening Turndown Service, Premium Welcome Drink",,Confirmed,VISA 13 digit,16092.264149102286,32184
BK047786,394,0719,Deluxe,2024-12-27 12:25:14,2025-01-05 13:00:14,9,1,0,Silver,"Welcome Drink, Fruit Basket",,Confirmed,VISA 16 digit,4144.1844045188855,6216
BK047787,14043,1605,Suite,2024-03-15 10:48:44,2024-03-25 11:00:44,10,1,0,Bronze,"Welcome Drink, Basic WiFi",,Checked-in,Mastercard,17755.199174180943,17755
BK047788,32326,1729,Suite,2024-02-21 19:57:49,2024-02-26 14:00:49,5,1,1,Gold,"Premium Welcome Drink, Evening Turndown Service","Away from elevator, Ocean view preferred, High floor room requested, Memory foam pillows requested, King bed preferred, Hypoallergenic bedding required, In-room dining setup requested, Vegetarian meals needed, Late dinner service needed, Champagne and strawberries setup, Proposal setup assistance needed, Honeymoon package requested, Yoga mat in room, Specific brand toiletries requested, International power adapter needed, Late check-out needed, Office supplies needed in room, Printing services required, Private car service needed, Airport pickup requested, Luxury car rental assistance, Personal trainer session requested, Air purifier due to allergies, Daily yoga session scheduling",Checked-out,VISA 16 digit,9145.398930115834,18290
BK047789,20121,0406,Standard,2024-04-20 15:40:27,2024-05-02 14:00:27,12,1,1,Gold,"Executive Lounge Access, Premium Welcome Drink","Quiet room requested, Extra pillows needed, Vegetarian meals needed, Anniversary celebration - room decoration requested, Daily newspaper delivery, Video conference setup assistance, Private car service needed, Daily yoga session scheduling",Cancelled,Discover,3952.7241786683894,7905
BK047790,27177,0611,Deluxe,2025-08-01 12:49:17,2025-08-09 13:00:17,8,1,1,Silver,"Premium WiFi, Fruit Basket","Ocean view preferred, Near swimming pool, Roll-away bed requested, King bed preferred, Early breakfast requested, Gluten-free meals required, Anniversary celebration - room decoration requested, Wedding anniversary celebration, International power adapter needed, Extra towels needed, Late check-out needed, Early check-in requested for business meeting, Airport pickup requested, Luxury car rental assistance, Fitness equipment in room requested, Personal trainer session requested",Checked-out,VISA 16 digit,5432.649078983509,8148
BK047791,1262,0530,Deluxe,2025-09-08 17:46:00,2025-09-11 13:00:00,3,2,0,Silver,"Premium WiFi, Welcome Drink","Quiet room requested, Near swimming pool, Room with bathtub preferred, Extra blankets needed, Memory foam pillows requested, King bed preferred, Gluten-free meals required, Early breakfast requested, Kosher meals required, Romance package requested, Wedding anniversary celebration, Proposal setup assistance needed, Extra coffee supplies requested, Daily newspaper delivery, Extra hangers needed, Office supplies needed in room, Late check-out needed, Video conference setup assistance, Daily driver service requested, Airport pickup requested, Luxury car rental assistance, Specific medical equipment storage, Spa appointment scheduling assistance, Fitness equipment in room requested",Checked-out,Diners Club / Carte Blanche,2057.213124822978,3085
BK047792,24359,1910,Presidential Suite,2025-03-12 04:12:40,2025-03-18 13:00:40,6,4,2,Silver,"Premium WiFi, Welcome Drink",,Checked-in,Discover,40718.467946330675,61077
BK047793,6307,1923,Presidential Suite,2025-04-14 20:42:25,2025-04-20 16:00:25,6,4,0,Platinum,"Airport Transfer, Premium Amenities",,Cancelled,Diners Club / Carte Blanche,34706.98620402189,104120
BK047794,41970,1313,Suite,2025-10-07 02:56:45,2025-10-18 11:00:45,11,1,3,Bronze,"Basic WiFi, Welcome Drink",,Cancelled,VISA 19 digit,17743.20438060139,17743
BK047795,47180,1515,Suite,2025-05-15 18:13:09,2025-05-29 13:00:09,14,4,0,Silver,"Welcome Drink, Fruit Basket",,Cancelled,American Express,24692.843059066185,37039
BK047796,38261,1821,Presidential Suite,2025-02-07 22:12:35,2025-02-14 14:00:35,7,2,1,Gold,"Executive Lounge Access, Premium Welcome Drink","Accessible room required, Roll-away bed requested, Vegan menu requested, Special occasion cake needed, Humidifier requested, Late check-out needed, Helicopter transfer requested, Personal trainer session requested",Checked-out,Mastercard,29831.488535235945,59662
BK047797,5852,2004,Presidential Suite,2025-07-11 12:51:13,2025-07-21 00:51:13,8,4,0,Titanium,"Personal Chef Available, Custom Room Fragrance",,Checked-in,JCB 15 digit,38146.13663000136,152584
BK047798,31864,1717,Suite,2025-03-12 11:20:47,2025-03-14 23:20:47,1,4,0,Titanium,"Personal Chef Available, Private Butler Service",,Confirmed,VISA 19 digit,1965.5871274594333,7862
BK047799,12034,0322,Standard,2025-02-20 03:28:19,2025-02-25 11:00:19,5,1,0,Bronze,"Basic WiFi, Welcome Drink","Quiet room requested, Corner room preferred, High floor room requested, Hypoallergenic bedding required, Extra firm pillows, Extra pillows needed, Vegan menu requested, Vegetarian meals needed, Gluten-free meals required, Proposal setup assistance needed, Special occasion cake needed, Honeymoon package requested, Extra coffee supplies requested, Extra hangers needed, Yoga mat in room, Office supplies needed in room, Business center access after hours, Late check-out needed, Luxury car rental assistance, Train station pickup needed, Helicopter transfer requested, Fitness equipment in room requested, Meditation cushion needed, Daily yoga session scheduling",Cancelled,Diners Club / Carte Blanche,1967.3662465615052,1967
BK047800,17978,0313,Standard,2024-12-16 04:32:58,2024-12-19 11:00:58,3,2,0,Bronze,"Basic WiFi, Welcome Drink",,Checked-in,JCB 16 digit,1497.5298597471767,1497
BK047801,39757,1004,Deluxe,2025-02-25 21:32:19,2025-03-06 14:00:19,9,2,0,Gold,"Executive Lounge Access, Premium Welcome Drink",,Confirmed,Mastercard,5265.302115575908,10530
BK047802,28820,1624,Suite,2024-12-25 20:17:40,2025-01-06 14:00:40,12,1,0,Gold,"Premium Welcome Drink, Evening Turndown Service",,Checked-in,JCB 16 digit,12995.117913238806,25990
BK047803,11285,0616,Deluxe,2025-10-28 01:21:25,2025-11-02 13:21:25,4,2,0,Titanium,"Luxury Airport Transfer, Personal Chef Available",,Checked-out,VISA 16 digit,2625.0321432726723,10500
BK047804,776,0810,Deluxe,2025-10-05 03:46:59,2025-10-15 16:00:59,10,2,1,Platinum,"Airport Transfer, Premium Amenities",,Checked-in,Mastercard,5804.963797919752,17414
BK047805,41352,0403,Standard,2025-09-08 05:30:42,2025-09-11 16:00:42,3,1,1,Platinum,"Welcome Champagne, Airport Transfer",,Checked-in,VISA 13 digit,1302.0344901412818,3906
BK047806,25652,0118,Standard,2024-10-05 16:43:47,2024-10-15 04:43:47,8,2,0,Titanium,"Luxury Airport Transfer, Premium Welcome Gift",,Confirmed,JCB 15 digit,3493.7345142235163,13974
BK047807,40083,0601,Deluxe,2025-01-22 13:37:43,2025-01-27 14:00:43,5,1,1,Gold,"Premium Welcome Drink, Evening Turndown Service","Away from elevator, Near swimming pool, High floor room requested, Memory foam pillows requested, Hypoallergenic bedding required, Crib needed for infant, Late dinner service needed, Nut allergy - strict avoidance needed, Early breakfast requested, Honeymoon package requested, Romance package requested, Wedding anniversary celebration, Specific brand toiletries requested, Yoga mat in room, Air purifier needed, Printing services required, Meeting room setup needed, Late check-out needed, Daily driver service requested, Luxury car rental assistance, Airport pickup requested, Specific medical equipment storage, Personal trainer session requested, Air purifier due to allergies",Confirmed,Maestro,3470.682328814662,6941
BK047808,28449,1505,Suite,2025-04-26 06:22:24,2025-05-10 16:00:24,14,4,0,Platinum,"Premium Amenities, Welcome Champagne",,Checked-out,JCB 16 digit,20237.42513257511,60712
BK047809,43823,1316,Suite,2024-03-24 20:55:01,2024-04-06 11:00:01,13,3,0,Bronze,"Welcome Drink, Basic WiFi",,Confirmed,JCB 15 digit,23586.03394010059,23586
BK047810,20972,0124,Standard,2024-03-14 23:57:35,2024-03-16 16:00:35,2,1,1,Platinum,"Evening Turndown Service, Premium Amenities",,Checked-in,VISA 16 digit,623.7867884914956,1871
BK047811,16658,0823,Deluxe,2025-11-23 08:09:21,2025-12-07 11:00:21,14,1,1,Bronze,"Welcome Drink, Basic WiFi","Near swimming pool, Away from elevator, Quiet room requested, Feather-free bedding required, Crib needed for infant, Extra firm pillows, Nut allergy - strict avoidance needed, Vegan menu requested, Early breakfast requested, Birthday surprise setup needed, Champagne and strawberries setup, Romance package requested, Humidifier requested, Extra hangers needed, Daily newspaper delivery, Office supplies needed in room, Late check-out needed, Business center access after hours, Airport pickup requested, Luxury car rental assistance, Train station pickup needed, Spa appointment scheduling assistance, Fitness equipment in room requested, Personal trainer session requested",Checked-in,Mastercard,7971.370083073418,7971
BK047812,43386,1604,Suite,2024-02-02 10:34:14,2024-02-10 16:00:14,8,4,0,Platinum,"Airport Transfer, Evening Turndown Service","Near swimming pool, Feather-free bedding required, Kosher meals required, Honeymoon package requested, Air purifier needed, Meeting room setup needed, Helicopter transfer requested, Air purifier due to allergies",Checked-in,Mastercard,15952.910495881146,47858
BK047813,43918,0508,Deluxe,2024-09-18 02:50:52,2024-09-24 11:00:52,6,3,0,Bronze,"Welcome Drink, Basic WiFi",,Cancelled,JCB 15 digit,4800.125533684002,4800
BK047814,22561,0110,Standard,2024-12-25 13:34:48,2025-01-06 16:00:48,12,1,0,Platinum,"Premium Amenities, Evening Turndown Service","Away from elevator, Room with balcony requested, Connecting rooms needed, King bed preferred, Extra firm pillows, Crib needed for infant, Early breakfast requested, Vegetarian meals needed, Nut allergy - strict avoidance needed, Proposal setup assistance needed, Romance package requested, Champagne and strawberries setup, Extra towels needed, Extra coffee supplies requested, Yoga mat in room, Video conference setup assistance, Office supplies needed in room, Early check-in requested for business meeting, Helicopter transfer requested, Luxury car rental assistance, Private car service needed, Fitness equipment in room requested, Specific medical equipment storage, Meditation cushion needed",Confirmed,American Express,4485.351431623828,13456
BK047815,2780,1609,Suite,2025-06-13 06:20:09,2025-06-21 16:00:09,8,1,0,Platinum,"Airport Transfer, Evening Turndown Service",,Checked-in,Maestro,8938.67243805915,26816
BK047816,29494,1221,Suite,2024-06-09 12:13:16,2024-06-14 13:00:16,5,1,3,Silver,"Fruit Basket, Welcome Drink",,Checked-out,Discover,7739.559309296615,11609
BK047817,3253,1426,Suite,2024-05-15 06:24:42,2024-05-27 14:00:42,12,4,0,Gold,"Executive Lounge Access, Premium Welcome Drink",,Cancelled,VISA 19 digit,22309.03947019153,44618
BK047818,40251,0410,Standard,2025-04-01 00:16:00,2025-04-08 11:00:00,7,1,1,Bronze,"Welcome Drink, Basic WiFi",,Checked-out,Discover,3005.631174470982,3005
BK047819,41949,1016,Deluxe,2024-02-09 02:56:48,2024-02-17 14:00:48,8,2,1,Gold,"Premium Welcome Drink, Executive Lounge Access","Room with balcony requested, Hypoallergenic bedding required, Early breakfast requested, Special occasion cake needed, Extra towels needed, Early check-in requested for business meeting, Train station pickup needed, Fitness equipment in room requested",Cancelled,VISA 13 digit,5396.497718021613,10792
BK047820,18391,1914,Presidential Suite,2024-01-11 16:30:42,2024-01-17 14:00:42,6,2,0,Gold,"Premium Welcome Drink, Executive Lounge Access",,Checked-in,VISA 16 digit,21993.86090952446,43987
BK047821,21356,1014,Deluxe,2025-10-23 21:56:32,2025-10-30 11:00:32,7,2,1,Bronze,"Basic WiFi, Welcome Drink",,Checked-out,Mastercard,6376.314249655719,6376
BK047822,22511,0710,Deluxe,2025-10-31 15:37:49,2025-11-01 14:00:49,1,2,1,Gold,"Evening Turndown Service, Executive Lounge Access",,Confirmed,VISA 16 digit,731.8310181508805,1463
BK047823,11510,0729,Deluxe,2024-06-21 12:30:10,2024-06-25 16:00:10,4,1,2,Platinum,"Airport Transfer, Evening Turndown Service",,Checked-in,VISA 13 digit,2847.47866289171,8542
BK047824,6079,2030,Presidential Suite,2024-05-12 06:55:41,2024-05-14 14:00:41,2,1,1,Gold,"Executive Lounge Access, Evening Turndown Service",,Confirmed,JCB 15 digit,8482.51765421052,16965
BK047825,7389,0829,Deluxe,2025-02-11 03:59:10,2025-02-21 14:00:10,10,3,0,Gold,"Premium Welcome Drink, Evening Turndown Service","Connecting rooms needed, Extra blankets needed, Halal food only, Special occasion cake needed, International power adapter needed, Printing services required, Private car service needed, Fitness equipment in room requested",Checked-out,VISA 19 digit,7618.254041064813,15236
