payment_id,booking_id,amount,payment_method,payment_provider,status,timestamp,processing_fee,total_charged
PAY054577,BK048000,10574.813799026015,Credit Card,Visa,Completed,2025-10-20 05:59:18,306.96960017175445,10881.78339919777
PAY054578,BK048001,5879.151664201272,Corporate Account,Direct Billing,Completed,2024-05-26 21:51:45,58.79151664201272,5937.943180843285
PAY054579,BK048002,548.1406097414913,Corporate Account,Direct Billing,Completed,2024-07-07 17:01:02,5.481406097414913,553.6220158389062
PAY054580,BK048003,2307.194793495228,Credit Card,American Express,Completed,2024-04-09 21:29:53,67.20864901136162,2374.4034425065897
PAY054581,BK048004,6309.784667987351,Corporate Account,Direct Billing,Completed,2025-09-14 11:14:56,63.09784667987351,6372.882514667224
PAY054582,BK048005,42702.79968253636,Credit Card,Discover,Completed,2025-04-19 21:24:50,1238.6811907935544,43941.480873329914
PAY054583,BK048006,1639.4980976987133,Bank Transfer,Wire Transfer,Completed,2025-05-13 10:12:36,19.39498097698713,1658.8930786757003
PAY054583,BK048006,8197.490488493566,Bank Transfer,Wire Transfer,Completed,2025-06-10 10:12:36,96.97490488493565,8294.465393378501
PAY054585,BK048007,4429.4581151513285,Bank Transfer,ACH,Completed,2025-04-12 05:13:42,47.294581151513285,4476.752696302842
PAY054585,BK048007,22147.29057575664,Bank Transfer,ACH,Completed,2025-05-11 05:13:42,236.47290575756642,22383.76348151421
PAY054587,BK048008,3625.9943250065025,Credit Card,MasterCard,Completed,2025-02-10 15:31:00,105.45383542518857,3731.448160431691
PAY054588,BK048009,3931.0325451214458,Credit Card,MasterCard,Completed,2024-10-04 19:41:49,114.29994380852193,4045.332488929968
PAY054589,BK048010,551.4202681785239,Credit Card,MasterCard,Completed,2025-04-14 15:03:02,16.291187777177193,567.7114559557011
PAY054590,BK048011,38167.80085478167,Credit Card,Discover,Completed,2025-01-25 19:48:20,1107.1662247886684,39274.96707957034
PAY054591,BK048012,3127.3086004940096,Debit Card,Visa Debit,Completed,2025-05-21 10:18:49,47.10962900741015,3174.41822950142
PAY054592,BK048013,3342.672765503891,Credit Card,MasterCard,Completed,2025-02-21 16:14:04,97.23751019961283,3439.9102757035034
PAY054593,BK048014,6230.042937004808,Credit Card,MasterCard,Completed,2024-01-04 20:59:52,180.97124517313944,6411.014182177947
PAY054594,BK048015,15933.84167562127,Credit Card,Visa,Completed,2025-09-26 09:57:31,462.3814085930169,16396.223084214285
PAY054595,BK048016,26346.410780320417,Credit Card,American Express,Completed,2025-01-09 05:31:59,764.3459126292921,27110.756692949708
PAY054596,BK048017,3408.391635788318,Credit Card,MasterCard,Completed,2025-03-19 21:29:49,99.14335743786123,3507.5349932261793
PAY054597,BK048018,14413.50268038251,Credit Card,American Express,Completed,2025-11-20 18:10:09,418.2915777310928,14831.794258113603
PAY054598,BK048019,1546.7394955297123,Bank Transfer,SEPA,Completed,2024-04-25 18:26:30,18.46739495529712,1565.2068904850094
PAY054598,BK048019,7733.69747764856,Bank Transfer,SEPA,Completed,2024-05-11 18:26:30,92.3369747764856,7826.034452425046
PAY054600,BK048020,447.8515321267739,Bank Transfer,SEPA,Completed,2025-03-22 14:26:37,7.478515321267739,455.33004744804157
PAY054600,BK048020,2239.2576606338694,Bank Transfer,SEPA,Completed,2025-05-04 14:26:37,37.39257660633869,2276.650237240208
PAY054602,BK048021,7728.476915220252,Credit Card,American Express,Completed,2025-10-13 15:20:21,224.4258305413873,7952.902745761639
PAY054603,BK048022,5346.8222064805705,Credit Card,Visa,Completed,2025-01-30 20:20:22,155.35784398793658,5502.180050468507
PAY054604,BK048023,2860.2832187490353,Credit Card,American Express,Completed,2024-05-09 02:08:41,83.24821334372203,2943.5314320927573
PAY054605,BK048024,2850.255429671537,Bank Transfer,Wire Transfer,Completed,2024-04-01 05:53:45,31.502554296715374,2881.7579839682526
PAY054605,BK048024,14251.277148357685,Bank Transfer,Wire Transfer,Completed,2024-04-16 05:53:45,157.51277148357687,14408.789919841262
PAY054607,BK048025,12014.518935618633,Credit Card,Visa,Completed,2025-10-27 16:22:12,348.7210491329404,12363.239984751574
PAY054608,BK048026,338.62572672569445,Bank Transfer,SEPA,Completed,2025-04-08 13:09:04,6.386257267256944,345.0119839929514
PAY054608,BK048026,1693.128633628472,Bank Transfer,SEPA,Completed,2025-04-29 13:09:04,31.93128633628472,1725.0599199647568
PAY054610,BK048027,14312.627417230991,Credit Card,American Express,Completed,2025-05-22 13:28:22,415.36619509969876,14727.99361233069
PAY054611,BK048028,9232.029415259216,Credit Card,Discover,Completed,2025-01-25 23:59:17,268.0288530425173,9500.058268301733
PAY054612,BK048029,3977.4625192750045,Credit Card,Visa,Completed,2025-08-19 12:14:46,115.64641305897513,4093.1089323339797
PAY054613,BK048030,15765.561872605796,Credit Card,Discover,Completed,2024-04-18 20:03:27,457.50129430556814,16223.063166911365
PAY054614,BK048031,10032.352866784477,Debit Card,MasterCard Debit,Completed,2024-03-25 23:42:54,150.68529300176712,10183.038159786243
PAY054615,BK048032,1848.637523335391,Credit Card,Visa,Completed,2025-02-19 18:00:54,53.91048817672634,1902.5480115121175
PAY054616,BK048033,8379.44949714563,Corporate Account,Direct Billing,Completed,2024-01-05 16:06:25,83.7944949714563,8463.243992117086
PAY054617,BK048034,928.125286605114,Credit Card,MasterCard,Completed,2025-04-08 17:01:43,27.215633311548306,955.3409199166623
PAY054618,BK048035,24439.140385657145,Corporate Account,Corporate Card,Completed,2025-07-09 21:15:02,244.39140385657146,24683.531789513716
PAY054619,BK048036,2344.541514752513,Credit Card,Discover,Completed,2024-02-18 17:09:47,68.29170392782288,2412.833218680336
PAY054620,BK048037,1572.5127016457382,Bank Transfer,Wire Transfer,Completed,2025-10-13 13:45:52,18.72512701645738,1591.2378286621954
PAY054620,BK048037,7862.56350822869,Bank Transfer,Wire Transfer,Completed,2025-11-11 13:45:52,93.6256350822869,7956.189143310977
PAY054622,BK048038,54717.48060647916,Credit Card,MasterCard,Completed,2025-05-02 10:49:04,1587.1069375878958,56304.58754406706
PAY054623,BK048039,3712.4962364685407,Debit Card,Visa Debit,Completed,2024-11-02 16:12:00,55.88744354702811,3768.3836800155686
PAY054624,BK048040,62521.47719316733,Credit Card,Visa,Completed,2024-04-26 22:50:18,1813.4228386018526,64334.90003176918
PAY054625,BK048041,758.9897739133661,Credit Card,MasterCard,Completed,2025-03-20 11:01:35,22.31070344348762,781.3004773568537
PAY054626,BK048042,3817.9849891233334,Bank Transfer,Wire Transfer,Completed,2025-08-05 21:40:50,41.17984989123333,3859.164839014567
PAY054626,BK048042,19089.924945616665,Bank Transfer,Wire Transfer,Completed,2025-09-05 21:40:50,205.89924945616664,19295.824195072833
PAY054628,BK048043,2696.9011553612054,Bank Transfer,SEPA,Completed,2024-03-10 03:46:41,29.969011553612052,2726.870166914817
PAY054628,BK048043,13484.505776806025,Bank Transfer,SEPA,Completed,2024-04-11 03:46:41,149.84505776806026,13634.350834574085
PAY054630,BK048044,70326.48737684057,Corporate Account,Corporate Card,Completed,2025-11-07 10:36:14,703.2648737684057,71029.75225060897
PAY054631,BK048045,2612.200044563562,Credit Card,American Express,Completed,2024-09-21 23:29:17,76.05380129234331,2688.2538458559056
PAY054632,BK048046,26238.453609914333,Corporate Account,Corporate Card,Completed,2024-05-24 18:30:10,262.38453609914336,26500.838146013477
PAY054633,BK048047,1682.5795102158966,Bank Transfer,ACH,Completed,2025-10-18 15:07:49,19.825795102158967,1702.4053053180558
PAY054633,BK048047,8412.897551079483,Bank Transfer,ACH,Completed,2025-11-14 15:07:49,99.12897551079483,8512.026526590278
PAY054635,BK048048,1674.8642229205232,Bank Transfer,Wire Transfer,Completed,2025-01-01 20:27:22,19.74864222920523,1694.6128651497283
PAY054635,BK048048,8374.321114602615,Bank Transfer,Wire Transfer,Completed,2025-01-16 20:27:22,98.74321114602616,8473.06432574864
PAY054637,BK048049,7394.365099703645,Credit Card,Visa,Completed,2024-01-04 15:36:46,214.73658789140572,7609.101687595051
PAY054638,BK048050,2519.530383029463,Credit Card,Visa,Completed,2024-06-25 03:08:22,73.36638110785442,2592.8967641373174
PAY054639,BK048051,6404.81117892752,Corporate Account,Corporate Card,Completed,2024-01-31 05:48:56,64.0481117892752,6468.859290716795
PAY054640,BK048052,1379.0629144263548,Credit Card,Visa,Completed,2024-02-14 03:40:03,40.29282451836429,1419.3557389447192
PAY054641,BK048053,2453.758141319289,Debit Card,MasterCard Debit,Completed,2024-07-15 02:53:41,37.00637211978933,2490.764513439078
PAY054642,BK048054,3186.381554633213,Credit Card,MasterCard,Completed,2024-09-21 01:32:21,92.70506508436318,3279.086619717576
PAY054643,BK048055,6813.54573467787,Corporate Account,Corporate Card,Completed,2025-01-18 20:15:29,68.13545734677871,6881.681192024649
PAY054644,BK048056,1667.9507631728095,Debit Card,MasterCard Debit,Completed,2025-03-06 07:11:44,25.219261447592142,1693.1700246204016
PAY054645,BK048057,1345.1270828548186,Bank Transfer,SEPA,Completed,2025-10-07 02:53:36,16.451270828548186,1361.578353683367
PAY054645,BK048057,6725.635414274093,Bank Transfer,SEPA,Completed,2025-11-05 02:53:36,82.25635414274093,6807.891768416834
PAY054647,BK048058,1315.9186625928903,Bank Transfer,ACH,Completed,2025-02-27 09:45:14,16.159186625928903,1332.0778492188192
PAY054647,BK048058,6579.593312964451,Bank Transfer,ACH,Completed,2025-03-11 09:45:14,80.79593312964451,6660.389246094095
PAY054649,BK048059,5272.883633356228,Corporate Account,Corporate Card,Completed,2025-11-05 07:00:51,52.72883633356228,5325.61246968979
PAY054650,BK048060,4604.559405365929,Corporate Account,Direct Billing,Completed,2025-08-23 01:43:46,46.045594053659286,4650.604999419588
PAY054651,BK048061,3738.6067030951926,Bank Transfer,Wire Transfer,Completed,2025-04-26 06:35:54,40.38606703095193,3778.992770126145
PAY054651,BK048061,18693.033515475963,Bank Transfer,Wire Transfer,Completed,2025-05-14 06:35:54,201.93033515475963,18894.963850630724
PAY054653,BK048062,15367.229320349767,Credit Card,MasterCard,Completed,2024-11-11 16:36:19,445.94965029014327,15813.17897063991
PAY054654,BK048063,2149.8110847469998,Debit Card,MasterCard Debit,Completed,2024-01-17 15:55:04,32.447166271205,2182.2582510182046
PAY054655,BK048064,893.721774253501,Debit Card,Visa Debit,Completed,2025-09-25 07:54:55,13.605826613802515,907.3276008673035
PAY054656,BK048065,818.5274000187303,Credit Card,American Express,Completed,2024-07-16 11:24:01,24.03729460054318,842.5646946192735
PAY054657,BK048066,11450.199134212777,Debit Card,Visa Debit,Completed,2024-05-11 12:10:40,171.95298701319163,11622.152121225969
PAY054658,BK048067,15093.388803197926,Corporate Account,Corporate Card,Completed,2025-12-22 02:31:28,150.93388803197925,15244.322691229905
PAY054659,BK048068,19302.674199982885,Corporate Account,Direct Billing,Completed,2025-12-16 03:08:01,193.02674199982886,19495.70094198271
PAY054660,BK048069,50641.45960150564,Corporate Account,Corporate Card,Completed,2024-06-07 05:53:47,506.41459601505636,51147.874197520694
PAY054661,BK048070,2362.613374774684,Credit Card,Visa,Completed,2025-09-28 20:45:28,68.81578786846583,2431.42916264315
PAY054662,BK048071,90918.42746575316,Corporate Account,Direct Billing,Completed,2024-08-04 16:37:26,909.1842746575317,91827.61174041069
PAY054663,BK048072,4124.671407599821,Credit Card,American Express,Completed,2024-10-22 16:06:17,119.9154708203948,4244.586878420216
PAY054664,BK048073,6802.96482552855,Debit Card,Visa Debit,Completed,2025-02-07 22:35:05,102.24447238292825,6905.209297911479
PAY054665,BK048074,5620.814596652314,Corporate Account,Corporate Card,Completed,2024-02-14 04:53:24,56.20814596652315,5677.022742618838
PAY054666,BK048075,3210.4305198425777,Credit Card,Discover,Completed,2025-10-25 09:27:48,93.40248507543475,3303.8330049180126
PAY054667,BK048076,7452.049857140576,Credit Card,Discover,Completed,2025-05-18 14:37:20,216.40944585707672,7668.459302997653
PAY054668,BK048077,15218.899708815416,Credit Card,MasterCard,Completed,2025-09-01 07:05:09,441.6480915556471,15660.547800371063
PAY054669,BK048078,2575.485066090743,Debit Card,MasterCard Debit,Completed,2024-04-16 09:17:15,38.83227599136115,2614.3173420821045
PAY054670,BK048079,9105.224084113952,Credit Card,MasterCard,Completed,2024-09-30 12:50:52,264.35149843930463,9369.575582553256
PAY054671,BK048080,1718.0409330501793,Bank Transfer,SEPA,Completed,2025-03-27 11:31:27,20.180409330501792,1738.221342380681
PAY054671,BK048080,8590.204665250896,Bank Transfer,SEPA,Completed,2025-04-20 11:31:27,100.90204665250896,8691.106711903405
PAY054673,BK048081,6129.912253507697,Debit Card,Visa Debit,Completed,2025-02-24 09:28:24,92.14868380261545,6222.0609373103125
PAY054674,BK048082,952.758703259066,Bank Transfer,SEPA,Completed,2025-06-11 20:57:11,12.52758703259066,965.2862902916567
PAY054674,BK048082,4763.79351629533,Bank Transfer,SEPA,Completed,2025-07-18 20:57:11,62.6379351629533,4826.431451458283
PAY054676,BK048083,4801.8801149938745,Credit Card,American Express,Completed,2025-10-09 04:06:07,139.5545233348224,4941.434638328697
PAY054677,BK048084,1299.459741305523,Credit Card,MasterCard,Completed,2024-05-20 12:52:36,37.984332497860166,1337.4440738033832
PAY054678,BK048085,1307.2628152837942,Credit Card,Visa,Completed,2025-05-30 15:08:45,38.210621643230034,1345.4734369270243
PAY054679,BK048086,11184.853865298952,Debit Card,Visa Debit,Completed,2025-01-02 01:54:44,167.97280797948426,11352.826673278436
PAY054680,BK048087,82083.46132479822,Corporate Account,Direct Billing,Completed,2024-01-25 15:21:34,820.8346132479822,82904.2959380462
PAY054681,BK048088,13799.936744213208,Corporate Account,Direct Billing,Completed,2025-11-16 00:01:51,137.99936744213207,13937.93611165534
PAY054682,BK048089,1703.955808972706,Credit Card,American Express,Completed,2025-05-26 23:51:41,49.71471846020847,1753.6705274329147
PAY054683,BK048090,1992.9933666006257,Debit Card,MasterCard Debit,Completed,2024-06-13 11:03:08,30.094900499009384,2023.088267099635
PAY054684,BK048091,1090.3067169270275,Bank Transfer,ACH,Completed,2024-11-23 15:33:52,13.903067169270276,1104.2097840962977
PAY054684,BK048091,5451.533584635137,Bank Transfer,ACH,Completed,2024-12-24 15:33:52,69.51533584635138,5521.0489204814885
PAY054686,BK048092,356.2263179709273,Debit Card,MasterCard Debit,Completed,2025-12-10 19:07:15,5.54339476956391,361.76971274049123
PAY054687,BK048093,882.3128056272907,Credit Card,Discover,Completed,2025-09-11 08:54:02,25.88707136319143,908.1998769904822
PAY054688,BK048094,3177.3875578741035,Credit Card,American Express,Completed,2024-11-19 02:01:47,92.44423917834901,3269.8317970524527
PAY054689,BK048095,2683.3953874173735,Credit Card,Discover,Completed,2024-10-03 19:51:15,78.11846623510384,2761.5138536524773
PAY054690,BK048096,20668.1426764214,Corporate Account,Direct Billing,Completed,2024-08-27 05:02:26,206.68142676421402,20874.824103185616
PAY054691,BK048097,18219.677455824574,Corporate Account,Corporate Card,Completed,2024-05-24 18:06:02,182.19677455824575,18401.87423038282
PAY054692,BK048098,34887.612299650216,Credit Card,Discover,Completed,2025-06-29 04:23:05,1012.0407566898563,35899.653056340074
PAY054693,BK048099,37755.66965706278,Credit Card,MasterCard,Completed,2024-12-01 09:44:26,1095.2144200548207,38850.884077117604
PAY054694,BK048100,13154.531414675866,Corporate Account,Direct Billing,Completed,2025-04-22 17:50:20,131.54531414675867,13286.076728822625
PAY054695,BK048101,2049.0803316212114,Bank Transfer,SEPA,Completed,2025-08-19 23:26:48,23.490803316212116,2072.5711349374237
PAY054695,BK048101,10245.401658106057,Bank Transfer,SEPA,Completed,2025-08-26 23:26:48,117.45401658106057,10362.855674687118
PAY054697,BK048102,78144.16889328788,Credit Card,Visa,Completed,2024-12-10 17:14:42,2266.4808979053487,80410.64979119322
PAY054698,BK048103,7498.8173386528215,Credit Card,Discover,Completed,2024-05-06 13:16:07,217.76570282093184,7716.583041473753
PAY054699,BK048104,13284.109148979554,Credit Card,Discover,Completed,2024-06-19 03:00:00,385.5391653204071,13669.648314299962
PAY054700,BK048105,26879.048379687938,Credit Card,American Express,Completed,2024-03-11 11:22:33,779.7924030109502,27658.840782698888
PAY054701,BK048106,11653.812615827852,Credit Card,MasterCard,Completed,2024-08-09 05:39:58,338.2605658590077,11992.07318168686
PAY054702,BK048107,2480.726773530806,Credit Card,American Express,Completed,2025-04-09 17:43:12,72.24107643239337,2552.9678499631996
PAY054703,BK048108,18046.215550600507,Credit Card,MasterCard,Completed,2025-06-11 05:44:50,523.6402509674147,18569.855801567923
PAY054704,BK048109,351.6669462115955,Debit Card,MasterCard Debit,Completed,2025-01-09 08:38:04,5.475004193173932,357.14195040476943
PAY054705,BK048110,1036.3475014973976,Bank Transfer,Wire Transfer,Completed,2025-04-17 22:43:36,13.363475014973979,1049.7109765123716
PAY054705,BK048110,5181.737507486988,Bank Transfer,Wire Transfer,Completed,2025-05-16 22:43:36,66.81737507486989,5248.554882561858
PAY054707,BK048111,5981.510620797457,Corporate Account,Direct Billing,Completed,2025-10-24 15:42:18,59.815106207974566,6041.325727005431
PAY054708,BK048112,2901.9922322550997,Debit Card,Visa Debit,Completed,2024-11-16 01:15:36,43.7298834838265,2945.7221157389263
PAY054709,BK048113,1522.7263777526784,Debit Card,Visa Debit,Completed,2024-05-16 00:47:24,23.040895666290176,1545.7672734189687
PAY054710,BK048114,2751.8972461746416,Debit Card,MasterCard Debit,Completed,2025-11-13 18:30:50,41.478458692619625,2793.3757048672614
PAY054711,BK048115,758.9530050685739,Bank Transfer,SEPA,Completed,2025-03-17 10:30:07,10.58953005068574,769.5425351192597
PAY054711,BK048115,3794.7650253428696,Bank Transfer,SEPA,Completed,2025-04-20 10:30:07,52.9476502534287,3847.712675596298
PAY054713,BK048116,12976.262729226233,Credit Card,Discover,Completed,2024-06-08 13:59:41,376.6116191475608,13352.874348373794
PAY054714,BK048117,3194.9522915221423,Debit Card,Visa Debit,Completed,2024-01-22 10:02:15,48.124284372832136,3243.0765758949747
PAY054715,BK048118,2776.2854642340817,Debit Card,MasterCard Debit,Completed,2025-10-07 17:00:31,41.84428196351123,2818.129746197593
PAY054716,BK048119,5148.837350148837,Credit Card,Visa,Completed,2025-04-23 18:59:49,149.61628315431628,5298.453633303153
PAY054717,BK048120,324.71367784096947,Bank Transfer,ACH,Completed,2024-05-22 17:48:45,6.247136778409694,330.9608146193791
PAY054717,BK048120,1623.568389204847,Bank Transfer,ACH,Completed,2024-07-07 17:48:45,31.23568389204847,1654.8040730968955
PAY054719,BK048121,5152.264979338683,Corporate Account,Corporate Card,Completed,2025-06-30 06:24:01,51.522649793386826,5203.78762913207
PAY054720,BK048122,1872.7171310123117,Credit Card,Discover,Completed,2025-08-15 22:29:02,54.60879679935704,1927.3259278116689
PAY054721,BK048123,2381.864429613419,Credit Card,Visa,Completed,2025-09-27 04:26:02,69.37406845878915,2451.238498072208
PAY054722,BK048124,3745.9865712076,Credit Card,MasterCard,Completed,2024-09-28 08:45:55,108.9336105650204,3854.9201817726203
PAY054723,BK048125,23332.377461941418,Corporate Account,Direct Billing,Completed,2024-04-28 11:20:18,233.3237746194142,23565.70123656083
PAY054724,BK048126,8790.837510985266,Credit Card,Visa,Completed,2024-10-05 16:24:02,255.23428781857274,9046.071798803838
PAY054725,BK048127,6444.083245957464,Corporate Account,Corporate Card,Completed,2024-01-19 17:20:58,64.44083245957464,6508.524078417038
PAY054726,BK048128,4622.841200359722,Debit Card,MasterCard Debit,Completed,2024-08-15 09:18:36,69.54261800539584,4692.383818365118
PAY054727,BK048129,3689.5506371059037,Credit Card,MasterCard,Completed,2024-02-13 05:11:19,107.29696847607121,3796.8476055819747
PAY054728,BK048130,61754.520716793704,Credit Card,Discover,Completed,2025-11-10 20:27:35,1791.1811007870174,63545.701817580724
PAY054729,BK048131,1295.3596890090578,Credit Card,MasterCard,Completed,2025-01-17 23:20:25,37.865430981262676,1333.2251199903205
PAY054730,BK048132,9382.564296878845,Credit Card,Visa,Completed,2024-05-17 19:20:07,272.39436460948656,9654.958661488332
PAY054731,BK048133,13009.225639128688,Debit Card,Visa Debit,Completed,2025-12-13 14:05:14,195.33838458693032,13204.564023715619
PAY054732,BK048134,1874.8933195785512,Debit Card,Visa Debit,Completed,2024-05-21 14:07:48,28.323399793678266,1903.2167193722294
PAY054733,BK048135,16560.062905776285,Credit Card,Discover,Completed,2024-06-07 22:16:24,480.5418242675123,17040.604730043797
PAY054734,BK048136,489.11763603473327,Credit Card,Discover,Completed,2024-03-03 12:55:31,14.484411445007266,503.6020474797405
PAY054735,BK048137,956.7450014844634,Bank Transfer,Wire Transfer,Completed,2024-01-29 17:09:02,12.567450014844633,969.312451499308
PAY054735,BK048137,4783.725007422317,Bank Transfer,Wire Transfer,Completed,2024-02-26 17:09:02,62.837250074223164,4846.56225749654
PAY054737,BK048138,3537.585200924203,Bank Transfer,SEPA,Completed,2025-02-17 14:20:08,38.37585200924203,3575.9610529334454
PAY054737,BK048138,17687.926004621015,Bank Transfer,SEPA,Completed,2025-03-08 14:20:08,191.87926004621016,17879.805264667226
PAY054739,BK048139,4013.017666900945,Corporate Account,Direct Billing,Completed,2025-07-27 03:10:35,40.13017666900945,4053.1478435699546
PAY054740,BK048140,1961.3267075551453,Debit Card,MasterCard Debit,Completed,2024-12-25 09:20:50,29.61990061332718,1990.9466081684725
PAY054741,BK048141,1732.8930349643194,Debit Card,MasterCard Debit,Completed,2025-04-04 20:58:39,26.19339552446479,1759.0864304887841
PAY054742,BK048142,49275.03939398437,Corporate Account,Corporate Card,Completed,2025-10-20 15:17:48,492.7503939398437,49767.789787924215
PAY054743,BK048143,4911.299266424245,Debit Card,Visa Debit,Completed,2024-12-03 18:57:48,73.86948899636367,4985.168755420608
PAY054744,BK048144,6040.059021024817,Corporate Account,Direct Billing,Completed,2025-02-13 00:38:32,60.400590210248176,6100.4596112350655
PAY054745,BK048145,3393.09991017883,Credit Card,American Express,Completed,2025-12-07 22:28:14,98.69989739518608,3491.799807574016
PAY054746,BK048146,4439.870784471058,Bank Transfer,Wire Transfer,Completed,2024-05-10 10:58:26,47.398707844710586,4487.269492315769
PAY054746,BK048146,22199.35392235529,Bank Transfer,Wire Transfer,Completed,2024-05-15 10:58:26,236.99353922355292,22436.347461578844
PAY054748,BK048147,22758.762291388208,Credit Card,MasterCard,Completed,2025-06-09 20:52:45,660.304106450258,23419.066397838465
PAY054749,BK048148,1107.7578268500315,Credit Card,MasterCard,Completed,2025-11-28 01:50:10,32.42497697865091,1140.1828038286824
PAY054750,BK048149,1484.9777205683183,Bank Transfer,SEPA,Completed,2025-02-28 21:09:52,17.849777205683182,1502.8274977740014
PAY054750,BK048149,7424.888602841591,Bank Transfer,SEPA,Completed,2025-04-02 21:09:52,89.24888602841591,7514.137488870007
PAY054752,BK048150,17509.387579333215,Credit Card,MasterCard,Completed,2024-09-05 18:09:53,508.0722398006633,18017.459819133877
PAY054753,BK048151,525.6764589052257,Credit Card,Visa,Completed,2025-11-01 11:42:38,15.544617308251546,541.2210762134772
PAY054754,BK048152,12190.01615108187,Corporate Account,Direct Billing,Completed,2025-04-21 11:11:37,121.9001615108187,12311.91631259269
PAY054755,BK048153,2853.0470449962563,Credit Card,Discover,Completed,2025-10-23 08:52:40,83.03836430489143,2936.0854093011476
PAY054756,BK048154,4595.63385861047,Credit Card,American Express,Completed,2025-07-19 08:28:00,133.57338189970366,4729.2072405101735
PAY054757,BK048155,4402.018291719646,Credit Card,Visa,Completed,2024-12-18 03:16:50,127.95853045986975,4529.976822179516
PAY054758,BK048156,3343.0431085754726,Credit Card,Visa,Completed,2024-05-12 14:39:50,97.24825014868871,3440.2913587241615
PAY054759,BK048157,2339.9258956690333,Bank Transfer,SEPA,Completed,2024-08-16 12:35:19,26.399258956690336,2366.325154625724
PAY054759,BK048157,11699.629478345167,Bank Transfer,SEPA,Completed,2024-09-19 12:35:19,131.99629478345167,11831.625773128619
PAY054761,BK048158,1695.1496684533079,Bank Transfer,Wire Transfer,Completed,2025-01-20 06:53:18,19.95149668453308,1715.101165137841
PAY054761,BK048158,8475.74834226654,Bank Transfer,Wire Transfer,Completed,2025-02-09 06:53:18,99.75748342266539,8575.505825689204
PAY054763,BK048159,5052.5664905501535,Credit Card,Discover,Completed,2025-10-28 19:33:45,146.82442822595448,5199.390918776108
PAY054764,BK048160,10901.98075605926,Credit Card,MasterCard,Completed,2024-07-14 18:47:30,316.45744192571857,11218.438197984979
PAY054765,BK048161,1397.1581166725634,Bank Transfer,ACH,Completed,2025-08-01 00:18:53,16.971581166725635,1414.129697839289
PAY054765,BK048161,6985.7905833628165,Bank Transfer,ACH,Completed,2025-09-19 00:18:53,84.85790583362817,7070.648489196445
PAY054767,BK048162,2164.4073157239036,Debit Card,Visa Debit,Completed,2025-09-24 02:07:11,32.666109735858555,2197.0734254597623
PAY054768,BK048163,11711.891199441532,Debit Card,MasterCard Debit,Completed,2024-10-22 04:12:20,175.87836799162295,11887.769567433155
PAY054769,BK048164,3944.6452599576296,Credit Card,Visa,Completed,2024-08-29 03:08:18,114.69471253877126,4059.339972496401
PAY054770,BK048165,5928.978647572454,Corporate Account,Direct Billing,Completed,2024-08-18 23:25:40,59.28978647572454,5988.268434048178
PAY054771,BK048166,1795.1041173842916,Credit Card,Visa,Completed,2024-09-06 15:19:57,52.35801940414446,1847.462136788436
PAY054772,BK048167,4273.220852125691,Credit Card,American Express,Completed,2025-07-11 21:05:23,124.22340471164503,4397.444256837336
PAY054773,BK048168,4851.64038245694,Credit Card,Discover,Completed,2025-11-05 12:30:26,140.99757109125127,4992.637953548191
PAY054774,BK048169,2660.849331303756,Credit Card,Discover,Completed,2024-11-01 05:36:22,77.46463060780893,2738.313961911565
PAY054775,BK048170,5241.471637303462,Debit Card,MasterCard Debit,Completed,2025-05-21 19:33:39,78.82207455955192,5320.293711863013
PAY054776,BK048171,3963.2921375241785,Credit Card,MasterCard,Completed,2024-12-18 09:51:31,115.23547198820118,4078.5276095123795
PAY054777,BK048172,17595.313895600313,Debit Card,Visa Debit,Completed,2025-11-01 20:28:40,264.12970843400467,17859.443604034317
PAY054778,BK048173,21786.71675031075,Credit Card,Discover,Completed,2025-03-27 18:53:55,632.1147857590117,22418.83153606976
PAY054779,BK048174,69404.54899938105,Credit Card,Discover,Completed,2025-10-02 04:08:19,2013.0319209820505,71417.58092036309
PAY054780,BK048175,46576.85114690695,Credit Card,Discover,Completed,2024-09-08 09:12:19,1351.0286832603015,47927.87983016725
PAY054781,BK048176,10909.34763328988,Credit Card,Visa,Completed,2024-10-02 18:54:18,316.67108136540656,11226.018714655287
PAY054782,BK048177,3143.6806926265313,Credit Card,American Express,Completed,2024-03-03 08:24:27,91.46674008616941,3235.1474327127007
PAY054783,BK048178,8223.531293061482,Corporate Account,Corporate Card,Completed,2024-02-17 06:15:37,82.23531293061482,8305.766605992098
PAY054784,BK048179,18294.864195858117,Corporate Account,Corporate Card,Completed,2023-12-23 20:56:25,182.9486419585812,18477.8128378167
PAY054785,BK048180,6160.1852185654125,Credit Card,American Express,Completed,2024-10-14 16:23:33,178.945371338397,6339.13058990381
PAY054786,BK048181,8211.409863053092,Credit Card,American Express,Completed,2024-06-25 21:35:11,238.43088602853967,8449.840749081632
PAY054787,BK048182,9039.406489866646,Credit Card,Discover,Completed,2024-08-08 18:09:53,262.4427882061328,9301.84927807278
PAY054788,BK048183,6778.892241861204,Credit Card,MasterCard,Completed,2024-04-21 14:57:28,196.88787501397493,6975.7801168751785
PAY054789,BK048184,4093.646326660706,Credit Card,American Express,Completed,2025-11-24 21:33:36,119.01574347316048,4212.662070133867
PAY054790,BK048185,41697.51728369223,Debit Card,Visa Debit,Completed,2025-10-18 22:34:48,625.6627592553834,42323.18004294761
