feedback_id,booking_id,customer_id,rating,feedback_text,feedback_date,sentiment,category,subcategory,feedback_source,language,is_verified_stay,helpful_votes,satisfaction_scores,tags,status,response_required,response_text,staff_response,response_date,response_time_hours,resolved
FB013088,BK018084,17172,3,"The service met standard expectations. efficient check-in process Nothing particularly stood out, either positively or negatively. Better staff training would make a significant difference. It served its purpose but left room for improvement. Might consider staying again if improvements are made.",2025-08-11 11:00:03,neutral,service,concierge,email,es,True,73,"{'cleanliness': 3, 'service': 5, 'value': 1, 'location': 4, 'amenities': 3}","responsiveness, professionalism, staff",resolved,True,Thank you for sharing your thoughts about our service. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for sharing your thoughts about our service. We value your feedback and take it seriously. We are continuously working to improve our services.,2025-08-11 14:00:03,3.0,True
FB013089,BK008729,36233,4,"The room was adequate for my needs. needs better soundproofing While not exceptional, it met basic expectations. Updated facilities would enhance the experience. There's potential for improvement but it was acceptable overall. Hoping to see improvements on my next visit.",2024-12-16 14:12:58,neutral,room,comfort,mobile,ja,True,64,"{'cleanliness': 2, 'service': 1, 'value': 2, 'location': 2, 'amenities': 3}","maintenance, comfort",resolved,False,We appreciate your honest feedback about our room. We value your feedback and take it seriously. We are continuously working to improve our services.,,2024-12-17 21:12:58,31.0,True
FB013090,BK013897,48040,2,"Unfortunately, the service fell short of expectations. communication issues This significantly impacted my stay. The front desk needs a systematic solution. There's definitely room for improvement. Hope management takes these issues seriously.",2024-01-21 14:00:32,negative,service,room service,mobile,de,True,51,"{'cleanliness': 5, 'service': 4, 'value': 2, 'location': 2, 'amenities': 1}","responsiveness, professionalism",pending,True,We're sorry to hear about your issues with our service. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,We're sorry to hear about your issues with our service. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2024-01-22 05:00:32,15.0,True
FB013091,BK037626,39188,3,The room aspect of my stay was problematic. lighting could be better This was a letdown given the hotel's reputation. A thorough evaluation of the cleanliness is recommended. I hope management will address these concerns. These issues really impacted our experience.,2024-08-30 11:00:46,negative,room,comfort,email,ja,True,14,"{'cleanliness': 2, 'service': 4, 'value': 4, 'location': 1, 'amenities': 2}","comfort, amenities, housekeeping",resolved,True,Please accept our apologies regarding our room. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,Please accept our apologies regarding our room. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2024-09-01 06:00:46,43.0,True
FB013092,BK040085,25157,5,I can't say enough good things about the dining. fresh ingredients The quality was consistently high throughout my stay. Sets the standard for luxury accommodations. This is exactly what you hope for in a luxury hotel. I will definitely be returning on my next visit.,2025-04-17 16:00:37,positive,dining,ambiance,mobile,zh,True,24,"{'cleanliness': 3, 'service': 2, 'value': 1, 'location': 1, 'amenities': 5}","restaurant, food quality",resolved,False,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2025-04-19 13:00:37,45.0,True
FB013093,BK011829,29544,5,"The room exceeded all my expectations. clean but showing some wear Throughout my stay, I was consistently impressed. Sets the standard for luxury accommodations. This level of quality really sets this hotel apart. Looking forward to my next stay here.",2025-12-07 16:00:49,positive,room,maintenance,mobile,fr,True,81,"{'cleanliness': 3, 'service': 2, 'value': 2, 'location': 1, 'amenities': 2}","room quality, maintenance, amenities",resolved,False,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,,2025-12-07 18:00:49,2.0,True
FB013094,BK010022,4660,4,"The amenities met standard expectations. spa fully booked Nothing particularly stood out, either positively or negatively. Better communication between departments is essential. It served its purpose but left room for improvement. Might consider staying again if improvements are made.",2025-12-09 08:27:05,neutral,amenities,business center,email,de,True,67,"{'cleanliness': 1, 'service': 1, 'value': 4, 'location': 3, 'amenities': 3}","availability, maintenance, facilities",resolved,False,Thank you for your feedback regarding our amenities. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for your feedback regarding our amenities. We value your feedback and take it seriously. We are continuously working to improve our services.,2025-12-11 07:27:05,47.0,True
FB013095,BK046860,46162,3,"My experience with the room was mixed. bathroom fixtures need maintenance Some aspects were good while others needed attention. Regular maintenance would prevent these issues. It was generally satisfactory but could be better. Acceptable, though not outstanding.",2024-08-24 13:00:08,neutral,room,noise,in-person,fr,True,45,"{'cleanliness': 1, 'service': 5, 'value': 1, 'location': 3, 'amenities': 5}",comfort,resolved,False,Thank you for sharing your thoughts about our room. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for sharing your thoughts about our room. We value your feedback and take it seriously. We are continuously working to improve our services.,2024-08-25 08:00:08,19.0,True
FB013096,BK013093,4161,4,I had an exceptional room experience during my stay. beautiful view from the window The attention to detail was remarkable. The staff went above and beyond. I would definitely recommend this aspect of the hotel to others. Exactly what a luxury hotel should be.,2024-02-12 17:34:56,positive,room,noise,in-person,fr,True,32,"{'cleanliness': 5, 'service': 4, 'value': 2, 'location': 4, 'amenities': 5}",comfort,resolved,False,Your kind words about our room mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,Your kind words about our room mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,2024-02-12 18:34:56,1.0,True
FB013097,BK004417,18716,5,"The service exceeded all my expectations. staff was attentive and professional Throughout my stay, I was consistently impressed. The experience was absolutely flawless. This level of quality really sets this hotel apart. I will definitely be returning on my next visit.",2025-07-31 16:00:52,positive,service,front desk,in-person,es,True,56,"{'cleanliness': 1, 'service': 2, 'value': 3, 'location': 4, 'amenities': 4}",staff,resolved,False,We're delighted to hear about your experience with our service. We value your feedback and take it seriously. We hope to see you again!,,2025-08-01 06:00:52,14.0,True
FB013098,BK012743,46361,1,I was disappointed with the amenities experience. pool area needs maintenance This was not what I expected from a hotel of this caliber. A thorough evaluation of the pool is recommended. Several issues need to be addressed. Will need to see significant changes before returning.,2024-08-11 16:00:26,negative,amenities,spa,phone,ja,True,55,"{'cleanliness': 5, 'service': 5, 'value': 2, 'location': 2, 'amenities': 5}","availability, maintenance, quality",resolved,True,We sincerely apologize for your experience with our amenities. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,We sincerely apologize for your experience with our amenities. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2024-08-13 07:00:26,39.0,True
FB013099,BK048793,46518,4,I can't say enough good things about the dining. diverse menu options The quality was consistently high throughout my stay. A perfect example of luxury hospitality. This is exactly what you hope for in a luxury hotel. This experience has made me a loyal customer.,2025-09-25 11:00:23,positive,dining,food quality,web,zh,True,40,"{'cleanliness': 5, 'service': 2, 'value': 4, 'location': 5, 'amenities': 1}","dining, menu, restaurant",resolved,True,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2025-09-26 10:00:23,23.0,True
FB013100,BK045116,21060,5,"The amenities exceeded all my expectations. well-maintained facilities Throughout my stay, I was consistently impressed. A perfect example of luxury hospitality. This level of quality really sets this hotel apart. Exactly what a luxury hotel should be.",2024-06-02 13:00:25,positive,amenities,wifi,in-person,en,True,91,"{'cleanliness': 2, 'service': 3, 'value': 1, 'location': 2, 'amenities': 1}",facilities,resolved,False,Your kind words about our amenities mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,Your kind words about our amenities mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,2024-06-02 15:00:25,2.0,True
FB013101,BK045607,4177,3,"The dining met standard expectations. beautiful presentation Nothing particularly stood out, either positively or negatively. Better staff training would make a significant difference. It served its purpose but left room for improvement. Adequate for now, but there's room for growth.",2025-08-24 14:00:03,neutral,dining,food quality,web,de,True,25,"{'cleanliness': 3, 'service': 1, 'value': 2, 'location': 1, 'amenities': 3}","menu, service, dining",resolved,False,Thank you for sharing your thoughts about our dining. We value your feedback and take it seriously. We are continuously working to improve our services.,,2025-08-24 19:00:03,5.0,True
FB013102,BK027823,27833,4,"The amenities was adequate for my needs. great spa services While not exceptional, it met basic expectations. More consistent service standards are needed. There's potential for improvement but it was acceptable overall. Not bad, but not particularly memorable.",2025-11-09 13:00:32,neutral,amenities,pool,in-person,ja,True,64,"{'cleanliness': 5, 'service': 3, 'value': 1, 'location': 2, 'amenities': 5}",facilities,resolved,False,We appreciate your honest feedback about our amenities. We value your feedback and take it seriously. We are continuously working to improve our services.,,2025-11-10 01:00:32,12.0,True
FB013103,BK049358,33899,4,"My experience with the room was mixed. spacious and well-maintained Some aspects were good while others needed attention. Regular maintenance would prevent these issues. It was generally satisfactory but could be better. With some refinements, this could be excellent.",2024-02-26 11:00:47,neutral,room,maintenance,phone,zh,True,100,"{'cleanliness': 5, 'service': 5, 'value': 2, 'location': 4, 'amenities': 4}","comfort, amenities",resolved,False,Thank you for your feedback regarding our room. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for your feedback regarding our room. We value your feedback and take it seriously. We are continuously working to improve our services.,2024-02-28 03:00:47,40.0,True
FB013104,BK002711,10368,5,"The service exceeded all my expectations. efficient check-in process Throughout my stay, I was consistently impressed. A masterclass in customer service. This level of quality really sets this hotel apart. I will definitely be returning on my next visit.",2025-01-19 04:00:26,positive,service,room service,phone,fr,True,97,"{'cleanliness': 3, 'service': 3, 'value': 4, 'location': 4, 'amenities': 1}",service quality,resolved,True,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-01-20 04:00:26,24.0,True
FB013105,BK011386,37997,5,I can't say enough good things about the room. beautiful view from the window The quality was consistently high throughout my stay. A perfect example of luxury hospitality. This is exactly what you hope for in a luxury hotel. A truly memorable experience worth repeating.,2025-11-09 11:00:27,positive,room,maintenance,web,en,True,65,"{'cleanliness': 4, 'service': 5, 'value': 3, 'location': 5, 'amenities': 3}","room quality, amenities",resolved,True,We're delighted to hear about your experience with our room. We value your feedback and take it seriously. We hope to see you again!,,2025-11-10 16:00:27,29.0,True
FB013106,BK044459,16007,5,What an outstanding room experience! clean but showing some wear Every aspect was carefully thought out. A truly memorable stay in every respect. It's rare to find this level of excellence. I can't wait to visit again.,2025-05-05 11:00:22,positive,room,maintenance,mobile,fr,True,18,"{'cleanliness': 5, 'service': 4, 'value': 2, 'location': 1, 'amenities': 3}","comfort, room quality",resolved,True,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-05-06 03:00:22,16.0,True
FB013107,BK013220,12441,4,"The service was adequate for my needs. quick response to requests While not exceptional, it met basic expectations. More attention to detail is needed. There's potential for improvement but it was acceptable overall. With some refinements, this could be excellent.",2025-07-25 14:00:23,neutral,service,concierge,phone,fr,True,49,"{'cleanliness': 4, 'service': 1, 'value': 1, 'location': 2, 'amenities': 1}","hospitality, service quality, staff",resolved,False,Thank you for your feedback regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for your feedback regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services.,2025-07-26 00:00:23,10.0,True
FB013108,BK040501,20921,3,"The amenities was adequate for my needs. well-maintained facilities While not exceptional, it met basic expectations. More attention to detail is needed. There's potential for improvement but it was acceptable overall. Would consider other options next time.",2024-07-03 13:00:48,neutral,amenities,spa,web,en,True,5,"{'cleanliness': 3, 'service': 1, 'value': 1, 'location': 4, 'amenities': 1}","availability, facilities, maintenance",resolved,False,Thank you for your feedback regarding our amenities. We value your feedback and take it seriously. We are continuously working to improve our services.,,2024-07-04 01:00:48,12.0,True
FB013109,BK043124,32557,5,I can't say enough good things about the service. quick response to requests The quality was consistently high throughout my stay. Everything was handled with utmost professionalism. This is exactly what you hope for in a luxury hotel. Looking forward to my next stay here.,2024-09-26 11:00:43,positive,service,room service,email,fr,True,60,"{'cleanliness': 2, 'service': 2, 'value': 3, 'location': 3, 'amenities': 3}","professionalism, service quality, responsiveness",resolved,False,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2024-09-28 04:00:43,41.0,True
FB013110,BK001475,25125,5,I can't say enough good things about the dining. beautiful presentation The quality was consistently high throughout my stay. A perfect example of luxury hospitality. This is exactly what you hope for in a luxury hotel. Highly recommended for anyone seeking quality.,2024-12-15 20:49:01,positive,dining,food quality,web,fr,True,19,"{'cleanliness': 2, 'service': 4, 'value': 1, 'location': 4, 'amenities': 2}","restaurant, food quality, menu",resolved,False,We're delighted to hear about your experience with our dining. We value your feedback and take it seriously. We hope to see you again!,We're delighted to hear about your experience with our dining. We value your feedback and take it seriously. We hope to see you again!,2024-12-16 03:49:01,7.0,True
FB013111,BK005042,4987,4,I can't say enough good things about the service. friendly and helpful concierge The quality was consistently high throughout my stay. Every aspect exceeded our expectations. This is exactly what you hope for in a luxury hotel. This experience has made me a loyal customer.,2024-01-25 11:00:06,positive,service,room service,email,en,True,49,"{'cleanliness': 3, 'service': 2, 'value': 5, 'location': 3, 'amenities': 5}","staff, professionalism",resolved,True,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,,2024-01-26 00:00:06,13.0,True
FB013112,BK016742,33674,4,What an outstanding room experience! modern amenities worked perfectly Every aspect was carefully thought out. A truly memorable stay in every respect. It's rare to find this level of excellence. A truly memorable experience worth repeating.,2025-08-18 11:00:19,positive,room,maintenance,web,fr,True,50,"{'cleanliness': 2, 'service': 5, 'value': 2, 'location': 2, 'amenities': 2}","housekeeping, comfort, amenities",resolved,True,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-08-19 00:00:19,13.0,True
FB013113,BK048722,10784,4,I can't say enough good things about the amenities. convenient business center The quality was consistently high throughout my stay. A masterclass in customer service. This is exactly what you hope for in a luxury hotel. This experience has made me a loyal customer.,2024-03-11 13:00:34,positive,amenities,pool,email,fr,True,50,"{'cleanliness': 5, 'service': 5, 'value': 4, 'location': 4, 'amenities': 5}","amenities, facilities, availability",resolved,False,Your kind words about our amenities mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,Your kind words about our amenities mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,2024-03-11 17:00:34,4.0,True
FB013114,BK044964,29763,1,The dining aspect of my stay was problematic. high prices for quality This was a letdown given the hotel's reputation. A review of the food quality situation is needed. I hope management will address these concerns. Expected much better from this caliber of hotel.,2024-04-20 14:00:29,negative,dining,food quality,phone,de,True,64,"{'cleanliness': 3, 'service': 1, 'value': 1, 'location': 5, 'amenities': 3}","menu, dining",pending,True,Please accept our apologies regarding our dining. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,Please accept our apologies regarding our dining. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2024-04-22 04:00:29,38.0,True
FB013115,BK045045,13025,4,What an outstanding service experience! friendly and helpful concierge Every aspect was carefully thought out. The level of service was outstanding. It's rare to find this level of excellence. A truly memorable experience worth repeating.,2024-12-11 16:00:14,positive,service,concierge,email,fr,True,13,"{'cleanliness': 3, 'service': 1, 'value': 4, 'location': 3, 'amenities': 3}","responsiveness, staff, professionalism",resolved,False,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,,2024-12-11 19:00:14,3.0,True
FB013116,BK029118,32239,4,"The service exceeded all my expectations. staff was attentive and professional Throughout my stay, I was consistently impressed. A truly memorable stay in every respect. This level of quality really sets this hotel apart. This experience has made me a loyal customer.",2025-10-27 14:00:20,positive,service,valet,phone,ja,True,89,"{'cleanliness': 1, 'service': 3, 'value': 2, 'location': 5, 'amenities': 3}",responsiveness,resolved,True,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-10-28 18:00:20,28.0,True
FB013117,BK009910,4214,5,I had an exceptional dining experience during my stay. fresh ingredients The attention to detail was remarkable. The level of service was outstanding. I would definitely recommend this aspect of the hotel to others. Highly recommended for anyone seeking quality.,2024-12-23 14:00:01,positive,dining,menu variety,web,en,True,11,"{'cleanliness': 2, 'service': 3, 'value': 2, 'location': 4, 'amenities': 4}","dining, service",resolved,True,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,Your kind words about our dining mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,2024-12-23 22:00:01,8.0,True
FB013118,BK044009,28944,5,"The amenities exceeded all my expectations. clean and modern gym Throughout my stay, I was consistently impressed. A perfect example of luxury hospitality. This level of quality really sets this hotel apart. I will definitely be returning on my next visit.",2025-02-08 11:45:24,positive,amenities,business center,web,es,True,19,"{'cleanliness': 3, 'service': 5, 'value': 4, 'location': 5, 'amenities': 5}","amenities, maintenance, quality",resolved,False,Thank you for your wonderful feedback about our amenities! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our amenities! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-02-10 02:45:24,39.0,True
FB013119,BK012601,22926,3,"The dining met standard expectations. diverse menu options Nothing particularly stood out, either positively or negatively. Investment in modern amenities would help. It served its purpose but left room for improvement. Would consider other options next time.",2024-09-30 14:00:46,neutral,dining,ambiance,phone,de,True,99,"{'cleanliness': 3, 'service': 4, 'value': 1, 'location': 1, 'amenities': 3}","food quality, menu",resolved,False,Thank you for your feedback regarding our dining. We value your feedback and take it seriously. We are continuously working to improve our services.,,2024-10-01 15:00:46,25.0,True
FB013120,BK035572,4553,4,I had an exceptional amenities experience during my stay. well-maintained facilities The attention to detail was remarkable. Every aspect exceeded our expectations. I would definitely recommend this aspect of the hotel to others. I will definitely be returning on my next visit.,2024-03-31 16:00:37,positive,amenities,pool,mobile,fr,True,41,"{'cleanliness': 3, 'service': 5, 'value': 2, 'location': 3, 'amenities': 5}","facilities, amenities",resolved,False,Thank you for your wonderful feedback about our amenities! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our amenities! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2024-03-31 17:00:37,1.0,True
FB013121,BK039648,45901,2,"Unfortunately, the service fell short of expectations. long wait times at reception This significantly impacted my stay. A review of the room service situation is needed. There's definitely room for improvement. Needs immediate attention and improvement.",2024-08-07 16:00:34,negative,service,concierge,phone,de,True,58,"{'cleanliness': 1, 'service': 2, 'value': 4, 'location': 1, 'amenities': 3}","hospitality, responsiveness",resolved,True,Please accept our apologies regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,Please accept our apologies regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2024-08-08 04:00:34,12.0,True
FB013122,BK020100,41060,4,My experience with the service was mixed. long wait times at reception Some aspects were good while others needed attention. Regular maintenance would prevent these issues. It was generally satisfactory but could be better. Would consider other options next time.,2025-09-28 13:00:52,neutral,service,room service,web,de,True,33,"{'cleanliness': 5, 'service': 3, 'value': 2, 'location': 4, 'amenities': 3}",service quality,resolved,True,Thank you for your feedback regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for your feedback regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services.,2025-09-29 17:00:52,28.0,True
FB013123,BK032707,49902,5,"The room exceeded all my expectations. spacious and well-maintained Throughout my stay, I was consistently impressed. The level of service was outstanding. This level of quality really sets this hotel apart. Exactly what a luxury hotel should be.",2024-10-12 16:00:07,positive,room,maintenance,mobile,fr,True,42,"{'cleanliness': 4, 'service': 5, 'value': 4, 'location': 5, 'amenities': 2}",housekeeping,resolved,False,We're delighted to hear about your experience with our room. We value your feedback and take it seriously. We hope to see you again!,,2024-10-14 01:00:07,33.0,True
FB013124,BK049072,33464,5,What an outstanding service experience! friendly and helpful concierge Every aspect was carefully thought out. A perfect example of luxury hospitality. It's rare to find this level of excellence. This experience has made me a loyal customer.,2025-04-07 13:00:39,positive,service,valet,email,es,True,5,"{'cleanliness': 5, 'service': 4, 'value': 2, 'location': 1, 'amenities': 1}","hospitality, responsiveness",resolved,False,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,,2025-04-08 18:00:39,29.0,True
FB013125,BK032821,19899,5,"The amenities exceeded all my expectations. great spa services Throughout my stay, I was consistently impressed. Everything was handled with utmost professionalism. This level of quality really sets this hotel apart. This sets a new standard for excellence.",2025-03-18 13:00:17,positive,amenities,business center,mobile,es,True,20,"{'cleanliness': 4, 'service': 5, 'value': 2, 'location': 3, 'amenities': 3}","quality, amenities",resolved,False,We're delighted to hear about your experience with our amenities. We value your feedback and take it seriously. We hope to see you again!,,2025-03-19 08:00:17,19.0,True
FB013126,BK021396,15335,3,"My experience with the amenities was mixed. limited business center hours Some aspects were good while others needed attention. More attention to detail is needed. It was generally satisfactory but could be better. With some refinements, this could be excellent.",2025-07-17 14:00:23,neutral,amenities,wifi,email,zh,True,89,"{'cleanliness': 5, 'service': 2, 'value': 1, 'location': 1, 'amenities': 1}","maintenance, quality, availability",resolved,False,Thank you for sharing your thoughts about our amenities. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for sharing your thoughts about our amenities. We value your feedback and take it seriously. We are continuously working to improve our services.,2025-07-18 05:00:23,15.0,True
FB013127,BK015480,31661,4,"The service was adequate for my needs. staff seemed overwhelmed While not exceptional, it met basic expectations. More attention to detail is needed. There's potential for improvement but it was acceptable overall. With some refinements, this could be excellent.",2025-04-10 05:58:24,neutral,service,valet,email,de,True,66,"{'cleanliness': 2, 'service': 3, 'value': 2, 'location': 3, 'amenities': 4}","hospitality, responsiveness",resolved,False,Thank you for your feedback regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services.,Thank you for your feedback regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services.,2025-04-11 22:58:24,41.0,True
FB013128,BK032505,26243,1,The service aspect of my stay was problematic. staff seemed overwhelmed This was a letdown given the hotel's reputation. The valet needs a systematic solution. I hope management will address these concerns. Needs immediate attention and improvement.,2025-10-08 13:00:52,negative,service,concierge,phone,ja,True,70,"{'cleanliness': 1, 'service': 1, 'value': 3, 'location': 1, 'amenities': 1}","hospitality, service quality",resolved,True,Please accept our apologies regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,Please accept our apologies regarding our service. We value your feedback and take it seriously. We are continuously working to improve our services. Please contact our guest relations team to discuss this further.,2025-10-10 08:00:52,43.0,True
FB013129,BK027834,12587,5,I had an exceptional service experience during my stay. quick response to requests The attention to detail was remarkable. Sets the standard for luxury accommodations. I would definitely recommend this aspect of the hotel to others. This experience has made me a loyal customer.,2025-12-01 13:00:22,positive,service,valet,email,fr,True,84,"{'cleanliness': 4, 'service': 2, 'value': 3, 'location': 2, 'amenities': 1}","staff, responsiveness, hospitality",resolved,True,Your kind words about our service mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,Your kind words about our service mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,2025-12-03 01:00:22,36.0,True
FB013130,BK022248,46723,3,"The dining was adequate for my needs. diverse menu options While not exceptional, it met basic expectations. Investment in modern amenities would help. There's potential for improvement but it was acceptable overall. With some refinements, this could be excellent.",2025-03-30 13:00:33,neutral,dining,food quality,mobile,ja,True,76,"{'cleanliness': 4, 'service': 3, 'value': 3, 'location': 1, 'amenities': 3}","service, restaurant, dining",resolved,False,We appreciate your honest feedback about our dining. We value your feedback and take it seriously. We are continuously working to improve our services.,,2025-03-31 19:00:33,30.0,True
FB013131,BK046857,1532,4,"The amenities exceeded all my expectations. convenient business center Throughout my stay, I was consistently impressed. Every aspect exceeded our expectations. This level of quality really sets this hotel apart. Highly recommended for anyone seeking quality.",2025-07-25 11:00:49,positive,amenities,business center,email,zh,True,3,"{'cleanliness': 3, 'service': 4, 'value': 1, 'location': 2, 'amenities': 1}","maintenance, quality, facilities",resolved,False,Your kind words about our amenities mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,,2025-07-26 23:00:49,36.0,True
FB013132,BK015620,11651,5,I can't say enough good things about the room. spacious and well-maintained The quality was consistently high throughout my stay. Couldn't have asked for a better experience. This is exactly what you hope for in a luxury hotel. I will definitely be returning on my next visit.,2025-05-27 13:00:51,positive,room,amenities,in-person,de,True,49,"{'cleanliness': 4, 'service': 2, 'value': 3, 'location': 4, 'amenities': 5}","room quality, amenities, housekeeping",resolved,False,Thank you for your wonderful feedback about our room! We value your feedback and take it seriously. We look forward to welcoming you back soon.,,2025-05-29 12:00:51,47.0,True
FB013133,BK000507,32069,5,What an outstanding service experience! friendly and helpful concierge Every aspect was carefully thought out. The attention to detail was truly remarkable. It's rare to find this level of excellence. I can't wait to visit again.,2025-09-20 13:00:52,positive,service,room service,phone,de,True,99,"{'cleanliness': 4, 'service': 2, 'value': 2, 'location': 1, 'amenities': 4}","hospitality, service quality",resolved,True,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-09-21 14:00:52,25.0,True
FB013134,BK000603,29235,5,What an outstanding room experience! clean but showing some wear Every aspect was carefully thought out. Exemplary in every way possible. It's rare to find this level of excellence. Looking forward to my next stay here.,2024-07-09 13:00:17,positive,room,maintenance,phone,zh,True,52,"{'cleanliness': 2, 'service': 2, 'value': 2, 'location': 4, 'amenities': 2}","housekeeping, room quality",resolved,False,Your kind words about our room mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,Your kind words about our room mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,2024-07-11 06:00:17,41.0,True
FB013135,BK042713,29521,4,What an outstanding room experience! spacious and well-maintained Every aspect was carefully thought out. A masterclass in customer service. It's rare to find this level of excellence. Looking forward to my next stay here.,2026-01-07 13:00:36,positive,room,comfort,mobile,fr,True,91,"{'cleanliness': 1, 'service': 1, 'value': 5, 'location': 4, 'amenities': 3}","amenities, maintenance",resolved,True,Your kind words about our room mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,Your kind words about our room mean a lot to us. We value your feedback and take it seriously. Please visit us again soon!,2026-01-08 20:00:36,31.0,True
FB013136,BK012477,21171,4,I had an exceptional service experience during my stay. efficient check-in process The attention to detail was remarkable. A perfect example of luxury hospitality. I would definitely recommend this aspect of the hotel to others. I will definitely be returning on my next visit.,2024-04-11 15:33:46,positive,service,front desk,email,es,True,48,"{'cleanliness': 5, 'service': 4, 'value': 2, 'location': 4, 'amenities': 5}","staff, responsiveness, hospitality",resolved,False,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,,2024-04-12 23:33:46,32.0,True
FB013137,BK036442,2771,5,I can't say enough good things about the service. quick response to requests The quality was consistently high throughout my stay. The staff went above and beyond. This is exactly what you hope for in a luxury hotel. This sets a new standard for excellence.,2025-07-26 00:20:14,positive,service,front desk,web,en,True,55,"{'cleanliness': 1, 'service': 1, 'value': 5, 'location': 3, 'amenities': 2}",responsiveness,resolved,False,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,Thank you for your wonderful feedback about our service! We value your feedback and take it seriously. We look forward to welcoming you back soon.,2025-07-26 21:20:14,21.0,True
