staff_id,date,shift,department
ST000946,2025-01-24 03:03:28.336604,Morning,Security
ST000950,2025-01-24 03:03:28.336604,Morning,Security
ST000804,2025-01-24 03:03:28.336604,Morning,Security
ST000226,2025-01-24 03:03:28.336604,Afternoon,Security
ST000609,2025-01-24 03:03:28.336604,Afternoon,Security
ST000092,2025-01-24 03:03:28.336604,Afternoon,Security
ST000953,2025-01-24 03:03:28.336604,Night,Security
ST000445,2025-01-24 03:03:28.336604,Night,Security
ST000936,2025-01-24 03:03:28.336604,Night,Security
ST000513,2025-01-24 03:03:28.336604,Morning,Maintenance
ST000717,2025-01-24 03:03:28.336604,Morning,Maintenance
ST000393,2025-01-24 03:03:28.336604,Afternoon,Maintenance
ST000177,2025-01-24 03:03:28.336604,Afternoon,Maintenance
ST000759,2025-01-24 03:03:28.336604,Night,Maintenance
ST000741,2025-01-24 03:03:28.336604,Night,Maintenance
ST000540,2025-01-24 03:03:28.336604,Morning,Front Desk
ST000348,2025-01-24 03:03:28.336604,Morning,Front Desk
ST000971,2025-01-24 03:03:28.336604,Morning,Front Desk
ST000793,2025-01-24 03:03:28.336604,Afternoon,Front Desk
ST000545,2025-01-24 03:03:28.336604,Afternoon,Front Desk
ST000972,2025-01-24 03:03:28.336604,Afternoon,Front Desk
ST000969,2025-01-24 03:03:28.336604,Night,Front Desk
ST000942,2025-01-24 03:03:28.336604,Night,Front Desk
ST000242,2025-01-24 03:03:28.336604,Night,Front Desk
ST000277,2025-01-24 03:03:28.336604,Morning,Administration
ST000494,2025-01-24 03:03:28.336604,Morning,Administration
ST000025,2025-01-24 03:03:28.336604,Afternoon,Administration
ST000787,2025-01-24 03:03:28.336604,Afternoon,Administration
ST000184,2025-01-24 03:03:28.336604,Night,Administration
ST000677,2025-01-24 03:03:28.336604,Night,Administration
ST000412,2025-01-24 03:03:28.336604,Morning,Food & Beverage
ST000983,2025-01-24 03:03:28.336604,Morning,Food & Beverage
ST000031,2025-01-24 03:03:28.336604,Morning,Food & Beverage
ST000446,2025-01-24 03:03:28.336604,Morning,Food & Beverage
ST000815,2025-01-24 03:03:28.336604,Afternoon,Food & Beverage
ST000780,2025-01-24 03:03:28.336604,Afternoon,Food & Beverage
ST000412,2025-01-24 03:03:28.336604,Afternoon,Food & Beverage
ST000497,2025-01-24 03:03:28.336604,Afternoon,Food & Beverage
ST000329,2025-01-24 03:03:28.336604,Night,Food & Beverage
ST000919,2025-01-24 03:03:28.336604,Night,Food & Beverage
ST000983,2025-01-24 03:03:28.336604,Night,Food & Beverage
ST000591,2025-01-24 03:03:28.336604,Night,Food & Beverage
ST000410,2025-01-24 03:03:28.336604,Morning,Housekeeping
ST000281,2025-01-24 03:03:28.336604,Morning,Housekeeping
ST000521,2025-01-24 03:03:28.336604,Morning,Housekeeping
ST000495,2025-01-24 03:03:28.336604,Morning,Housekeeping
ST000657,2025-01-24 03:03:28.336604,Morning,Housekeeping
ST000245,2025-01-24 03:03:28.336604,Afternoon,Housekeeping
ST000207,2025-01-24 03:03:28.336604,Afternoon,Housekeeping
ST000417,2025-01-24 03:03:28.336604,Afternoon,Housekeeping
ST000101,2025-01-24 03:03:28.336604,Afternoon,Housekeeping
ST000808,2025-01-24 03:03:28.336604,Afternoon,Housekeeping
ST000235,2025-01-24 03:03:28.336604,Night,Housekeeping
ST000239,2025-01-24 03:03:28.336604,Night,Housekeeping
ST000119,2025-01-24 03:03:28.336604,Night,Housekeeping
ST000693,2025-01-24 03:03:28.336604,Night,Housekeeping
ST000410,2025-01-24 03:03:28.336604,Night,Housekeeping
ST000278,2025-01-24 03:03:28.336604,Morning,Spa & Wellness
ST000703,2025-01-24 03:03:28.336604,Morning,Spa & Wellness
ST000768,2025-01-24 03:03:28.336604,Morning,Spa & Wellness
ST000794,2025-01-24 03:03:28.336604,Afternoon,Spa & Wellness
ST000065,2025-01-24 03:03:28.336604,Afternoon,Spa & Wellness
ST000255,2025-01-24 03:03:28.336604,Afternoon,Spa & Wellness
ST000816,2025-01-24 03:03:28.336604,Night,Spa & Wellness
ST000283,2025-01-24 03:03:28.336604,Night,Spa & Wellness
ST000246,2025-01-24 03:03:28.336604,Night,Spa & Wellness
ST000718,2025-01-25 03:03:28.336604,Morning,Security
ST000694,2025-01-25 03:03:28.336604,Morning,Security
ST000668,2025-01-25 03:03:28.336604,Morning,Security
ST000138,2025-01-25 03:03:28.336604,Afternoon,Security
ST000116,2025-01-25 03:03:28.336604,Afternoon,Security
ST000894,2025-01-25 03:03:28.336604,Afternoon,Security
ST000884,2025-01-25 03:03:28.336604,Night,Security
ST000445,2025-01-25 03:03:28.336604,Night,Security
ST000215,2025-01-25 03:03:28.336604,Night,Security
ST000391,2025-01-25 03:03:28.336604,Morning,Maintenance
ST000564,2025-01-25 03:03:28.336604,Morning,Maintenance
ST000177,2025-01-25 03:03:28.336604,Afternoon,Maintenance
ST000678,2025-01-25 03:03:28.336604,Afternoon,Maintenance
ST000332,2025-01-25 03:03:28.336604,Night,Maintenance
ST000390,2025-01-25 03:03:28.336604,Night,Maintenance
ST000540,2025-01-25 03:03:28.336604,Morning,Front Desk
ST000821,2025-01-25 03:03:28.336604,Morning,Front Desk
ST000813,2025-01-25 03:03:28.336604,Morning,Front Desk
ST000817,2025-01-25 03:03:28.336604,Afternoon,Front Desk
ST000637,2025-01-25 03:03:28.336604,Afternoon,Front Desk
ST000572,2025-01-25 03:03:28.336604,Afternoon,Front Desk
ST000433,2025-01-25 03:03:28.336604,Night,Front Desk
ST000017,2025-01-25 03:03:28.336604,Night,Front Desk
ST000771,2025-01-25 03:03:28.336604,Night,Front Desk
ST000785,2025-01-25 03:03:28.336604,Morning,Administration
ST000677,2025-01-25 03:03:28.336604,Morning,Administration
ST000442,2025-01-25 03:03:28.336604,Afternoon,Administration
ST000608,2025-01-25 03:03:28.336604,Afternoon,Administration
ST000701,2025-01-25 03:03:28.336604,Night,Administration
ST000737,2025-01-25 03:03:28.336604,Night,Administration
ST000347,2025-01-25 03:03:28.336604,Morning,Food & Beverage
ST000230,2025-01-25 03:03:28.336604,Morning,Food & Beverage
ST000069,2025-01-25 03:03:28.336604,Morning,Food & Beverage
ST000582,2025-01-25 03:03:28.336604,Morning,Food & Beverage
ST000031,2025-01-25 03:03:28.336604,Afternoon,Food & Beverage
ST000695,2025-01-25 03:03:28.336604,Afternoon,Food & Beverage
ST000055,2025-01-25 03:03:28.336604,Afternoon,Food & Beverage
ST000365,2025-01-25 03:03:28.336604,Afternoon,Food & Beverage
ST000228,2025-01-25 03:03:28.336604,Night,Food & Beverage
ST000597,2025-01-25 03:03:28.336604,Night,Food & Beverage
ST000591,2025-01-25 03:03:28.336604,Night,Food & Beverage
ST000709,2025-01-25 03:03:28.336604,Night,Food & Beverage
ST000562,2025-01-25 03:03:28.336604,Morning,Housekeeping
ST000428,2025-01-25 03:03:28.336604,Morning,Housekeeping
ST000064,2025-01-25 03:03:28.336604,Morning,Housekeeping
ST000275,2025-01-25 03:03:28.336604,Morning,Housekeeping
ST000130,2025-01-25 03:03:28.336604,Morning,Housekeeping
ST000312,2025-01-25 03:03:28.336604,Afternoon,Housekeeping
ST000052,2025-01-25 03:03:28.336604,Afternoon,Housekeeping
ST000417,2025-01-25 03:03:28.336604,Afternoon,Housekeeping
ST000999,2025-01-25 03:03:28.336604,Afternoon,Housekeeping
ST000734,2025-01-25 03:03:28.336604,Afternoon,Housekeeping
ST000475,2025-01-25 03:03:28.336604,Night,Housekeeping
ST000630,2025-01-25 03:03:28.336604,Night,Housekeeping
ST000415,2025-01-25 03:03:28.336604,Night,Housekeeping
ST000294,2025-01-25 03:03:28.336604,Night,Housekeeping
ST000070,2025-01-25 03:03:28.336604,Night,Housekeeping
ST000090,2025-01-25 03:03:28.336604,Morning,Spa & Wellness
ST000225,2025-01-25 03:03:28.336604,Morning,Spa & Wellness
ST000858,2025-01-25 03:03:28.336604,Morning,Spa & Wellness
ST000147,2025-01-25 03:03:28.336604,Afternoon,Spa & Wellness
ST000879,2025-01-25 03:03:28.336604,Afternoon,Spa & Wellness
ST000105,2025-01-25 03:03:28.336604,Afternoon,Spa & Wellness
ST000066,2025-01-25 03:03:28.336604,Night,Spa & Wellness
ST000761,2025-01-25 03:03:28.336604,Night,Spa & Wellness
ST000458,2025-01-25 03:03:28.336604,Night,Spa & Wellness
ST000595,2025-01-26 03:03:28.336604,Morning,Security
ST000253,2025-01-26 03:03:28.336604,Morning,Security
ST000866,2025-01-26 03:03:28.336604,Morning,Security
ST000573,2025-01-26 03:03:28.336604,Afternoon,Security
ST000944,2025-01-26 03:03:28.336604,Afternoon,Security
ST000463,2025-01-26 03:03:28.336604,Afternoon,Security
ST000092,2025-01-26 03:03:28.336604,Night,Security
ST000473,2025-01-26 03:03:28.336604,Night,Security
ST000453,2025-01-26 03:03:28.336604,Night,Security
ST000730,2025-01-26 03:03:28.336604,Morning,Maintenance
ST000234,2025-01-26 03:03:28.336604,Morning,Maintenance
ST000519,2025-01-26 03:03:28.336604,Afternoon,Maintenance
ST000759,2025-01-26 03:03:28.336604,Afternoon,Maintenance
ST000451,2025-01-26 03:03:28.336604,Night,Maintenance
ST000218,2025-01-26 03:03:28.336604,Night,Maintenance
ST000637,2025-01-26 03:03:28.336604,Morning,Front Desk
ST000348,2025-01-26 03:03:28.336604,Morning,Front Desk
ST000054,2025-01-26 03:03:28.336604,Morning,Front Desk
ST000010,2025-01-26 03:03:28.336604,Afternoon,Front Desk
ST000199,2025-01-26 03:03:28.336604,Afternoon,Front Desk
ST000949,2025-01-26 03:03:28.336604,Afternoon,Front Desk
ST000028,2025-01-26 03:03:28.336604,Night,Front Desk
ST000624,2025-01-26 03:03:28.336604,Night,Front Desk
ST000942,2025-01-26 03:03:28.336604,Night,Front Desk
ST000236,2025-01-26 03:03:28.336604,Morning,Administration
ST000442,2025-01-26 03:03:28.336604,Morning,Administration
ST000649,2025-01-26 03:03:28.336604,Afternoon,Administration
ST000743,2025-01-26 03:03:28.336604,Afternoon,Administration
ST000925,2025-01-26 03:03:28.336604,Night,Administration
ST000162,2025-01-26 03:03:28.336604,Night,Administration
ST000075,2025-01-26 03:03:28.336604,Morning,Food & Beverage
ST000940,2025-01-26 03:03:28.336604,Morning,Food & Beverage
ST000412,2025-01-26 03:03:28.336604,Morning,Food & Beverage
ST000171,2025-01-26 03:03:28.336604,Morning,Food & Beverage
ST000396,2025-01-26 03:03:28.336604,Afternoon,Food & Beverage
ST000434,2025-01-26 03:03:28.336604,Afternoon,Food & Beverage
ST000689,2025-01-26 03:03:28.336604,Afternoon,Food & Beverage
ST000008,2025-01-26 03:03:28.336604,Afternoon,Food & Beverage
ST000268,2025-01-26 03:03:28.336604,Night,Food & Beverage
ST000134,2025-01-26 03:03:28.336604,Night,Food & Beverage
ST000456,2025-01-26 03:03:28.336604,Night,Food & Beverage
ST000638,2025-01-26 03:03:28.336604,Night,Food & Beverage
ST000744,2025-01-26 03:03:28.336604,Morning,Housekeeping
ST000059,2025-01-26 03:03:28.336604,Morning,Housekeeping
ST000029,2025-01-26 03:03:28.336604,Morning,Housekeeping
ST000480,2025-01-26 03:03:28.336604,Morning,Housekeeping
ST000397,2025-01-26 03:03:28.336604,Morning,Housekeeping
ST000305,2025-01-26 03:03:28.336604,Afternoon,Housekeeping
ST000783,2025-01-26 03:03:28.336604,Afternoon,Housekeeping
ST000758,2025-01-26 03:03:28.336604,Afternoon,Housekeeping
ST000245,2025-01-26 03:03:28.336604,Afternoon,Housekeeping
ST000431,2025-01-26 03:03:28.336604,Afternoon,Housekeeping
ST000235,2025-01-26 03:03:28.336604,Night,Housekeeping
ST000999,2025-01-26 03:03:28.336604,Night,Housekeeping
ST000357,2025-01-26 03:03:28.336604,Night,Housekeeping
ST000550,2025-01-26 03:03:28.336604,Night,Housekeeping
ST000652,2025-01-26 03:03:28.336604,Night,Housekeeping
ST000822,2025-01-26 03:03:28.336604,Morning,Spa & Wellness
ST000227,2025-01-26 03:03:28.336604,Morning,Spa & Wellness
ST000510,2025-01-26 03:03:28.336604,Morning,Spa & Wellness
ST000654,2025-01-26 03:03:28.336604,Afternoon,Spa & Wellness
ST000179,2025-01-26 03:03:28.336604,Afternoon,Spa & Wellness
ST000542,2025-01-26 03:03:28.336604,Afternoon,Spa & Wellness
ST000883,2025-01-26 03:03:28.336604,Night,Spa & Wellness
ST000224,2025-01-26 03:03:28.336604,Night,Spa & Wellness
ST000079,2025-01-26 03:03:28.336604,Night,Spa & Wellness
ST000424,2025-01-27 03:03:28.336604,Morning,Security
ST000335,2025-01-27 03:03:28.336604,Morning,Security
ST000253,2025-01-27 03:03:28.336604,Morning,Security
ST000573,2025-01-27 03:03:28.336604,Afternoon,Security
ST000093,2025-01-27 03:03:28.336604,Afternoon,Security
ST000027,2025-01-27 03:03:28.336604,Afternoon,Security
ST000877,2025-01-27 03:03:28.336604,Night,Security
ST000882,2025-01-27 03:03:28.336604,Night,Security
ST000470,2025-01-27 03:03:28.336604,Night,Security
ST000976,2025-01-27 03:03:28.336604,Morning,Maintenance
ST000163,2025-01-27 03:03:28.336604,Morning,Maintenance
ST000850,2025-01-27 03:03:28.336604,Afternoon,Maintenance
ST000080,2025-01-27 03:03:28.336604,Afternoon,Maintenance
ST000369,2025-01-27 03:03:28.336604,Night,Maintenance
ST000159,2025-01-27 03:03:28.336604,Night,Maintenance
ST000528,2025-01-27 03:03:28.336604,Morning,Front Desk
ST000046,2025-01-27 03:03:28.336604,Morning,Front Desk
ST000540,2025-01-27 03:03:28.336604,Morning,Front Desk
ST000587,2025-01-27 03:03:28.336604,Afternoon,Front Desk
ST000139,2025-01-27 03:03:28.336604,Afternoon,Front Desk
ST000416,2025-01-27 03:03:28.336604,Afternoon,Front Desk
ST000987,2025-01-27 03:03:28.336604,Night,Front Desk
ST000736,2025-01-27 03:03:28.336604,Night,Front Desk
ST000933,2025-01-27 03:03:28.336604,Night,Front Desk
ST000878,2025-01-27 03:03:28.336604,Morning,Administration
ST000632,2025-01-27 03:03:28.336604,Morning,Administration
ST000712,2025-01-27 03:03:28.336604,Afternoon,Administration
ST000777,2025-01-27 03:03:28.336604,Afternoon,Administration
ST000931,2025-01-27 03:03:28.336604,Night,Administration
ST000982,2025-01-27 03:03:28.336604,Night,Administration
ST000823,2025-01-27 03:03:28.336604,Morning,Food & Beverage
ST000261,2025-01-27 03:03:28.336604,Morning,Food & Beverage
ST000467,2025-01-27 03:03:28.336604,Morning,Food & Beverage
ST000075,2025-01-27 03:03:28.336604,Morning,Food & Beverage
ST000981,2025-01-27 03:03:28.336604,Afternoon,Food & Beverage
ST000983,2025-01-27 03:03:28.336604,Afternoon,Food & Beverage
ST000034,2025-01-27 03:03:28.336604,Afternoon,Food & Beverage
ST000815,2025-01-27 03:03:28.336604,Afternoon,Food & Beverage
ST000336,2025-01-27 03:03:28.336604,Night,Food & Beverage
ST000829,2025-01-27 03:03:28.336604,Night,Food & Beverage
ST000131,2025-01-27 03:03:28.336604,Night,Food & Beverage
ST000378,2025-01-27 03:03:28.336604,Night,Food & Beverage
ST000038,2025-01-27 03:03:28.336604,Morning,Housekeeping
ST000029,2025-01-27 03:03:28.336604,Morning,Housekeeping
ST000374,2025-01-27 03:03:28.336604,Morning,Housekeeping
ST000715,2025-01-27 03:03:28.336604,Morning,Housekeeping
ST000022,2025-01-27 03:03:28.336604,Morning,Housekeeping
ST000397,2025-01-27 03:03:28.336604,Afternoon,Housekeeping
ST000776,2025-01-27 03:03:28.336604,Afternoon,Housekeeping
ST000826,2025-01-27 03:03:28.336604,Afternoon,Housekeeping
ST000022,2025-01-27 03:03:28.336604,Afternoon,Housekeeping
ST000029,2025-01-27 03:03:28.336604,Afternoon,Housekeeping
ST000802,2025-01-27 03:03:28.336604,Night,Housekeeping
ST000517,2025-01-27 03:03:28.336604,Night,Housekeeping
ST000294,2025-01-27 03:03:28.336604,Night,Housekeeping
ST000275,2025-01-27 03:03:28.336604,Night,Housekeeping
ST000538,2025-01-27 03:03:28.336604,Night,Housekeeping
ST000739,2025-01-27 03:03:28.336604,Morning,Spa & Wellness
ST000883,2025-01-27 03:03:28.336604,Morning,Spa & Wellness
ST000941,2025-01-27 03:03:28.336604,Morning,Spa & Wellness
ST000371,2025-01-27 03:03:28.336604,Afternoon,Spa & Wellness
ST000951,2025-01-27 03:03:28.336604,Afternoon,Spa & Wellness
ST000065,2025-01-27 03:03:28.336604,Afternoon,Spa & Wellness
ST000469,2025-01-27 03:03:28.336604,Night,Spa & Wellness
ST000458,2025-01-27 03:03:28.336604,Night,Spa & Wellness
ST000729,2025-01-27 03:03:28.336604,Night,Spa & Wellness
ST000946,2025-01-28 03:03:28.336604,Morning,Security
ST000453,2025-01-28 03:03:28.336604,Morning,Security
ST000953,2025-01-28 03:03:28.336604,Morning,Security
ST000769,2025-01-28 03:03:28.336604,Afternoon,Security
ST000215,2025-01-28 03:03:28.336604,Afternoon,Security
ST000175,2025-01-28 03:03:28.336604,Afternoon,Security
ST000609,2025-01-28 03:03:28.336604,Night,Security
ST000001,2025-01-28 03:03:28.336604,Night,Security
ST000934,2025-01-28 03:03:28.336604,Night,Security
ST000910,2025-01-28 03:03:28.336604,Morning,Maintenance
ST000377,2025-01-28 03:03:28.336604,Morning,Maintenance
ST000358,2025-01-28 03:03:28.336604,Afternoon,Maintenance
ST000341,2025-01-28 03:03:28.336604,Afternoon,Maintenance
ST000441,2025-01-28 03:03:28.336604,Night,Maintenance
ST000377,2025-01-28 03:03:28.336604,Night,Maintenance
ST000164,2025-01-28 03:03:28.336604,Morning,Front Desk
ST000637,2025-01-28 03:03:28.336604,Morning,Front Desk
ST000526,2025-01-28 03:03:28.336604,Morning,Front Desk
ST000314,2025-01-28 03:03:28.336604,Afternoon,Front Desk
ST000779,2025-01-28 03:03:28.336604,Afternoon,Front Desk
ST000813,2025-01-28 03:03:28.336604,Afternoon,Front Desk
ST000089,2025-01-28 03:03:28.336604,Night,Front Desk
ST000097,2025-01-28 03:03:28.336604,Night,Front Desk
ST000123,2025-01-28 03:03:28.336604,Night,Front Desk
ST000162,2025-01-28 03:03:28.336604,Morning,Administration
ST000742,2025-01-28 03:03:28.336604,Morning,Administration
ST000324,2025-01-28 03:03:28.336604,Afternoon,Administration
ST001000,2025-01-28 03:03:28.336604,Afternoon,Administration
ST000277,2025-01-28 03:03:28.336604,Night,Administration
ST000353,2025-01-28 03:03:28.336604,Night,Administration
ST000269,2025-01-28 03:03:28.336604,Morning,Food & Beverage
ST000537,2025-01-28 03:03:28.336604,Morning,Food & Beverage
ST000553,2025-01-28 03:03:28.336604,Morning,Food & Beverage
ST000336,2025-01-28 03:03:28.336604,Morning,Food & Beverage
ST000432,2025-01-28 03:03:28.336604,Afternoon,Food & Beverage
ST000753,2025-01-28 03:03:28.336604,Afternoon,Food & Beverage
ST000907,2025-01-28 03:03:28.336604,Afternoon,Food & Beverage
ST000221,2025-01-28 03:03:28.336604,Afternoon,Food & Beverage
ST000597,2025-01-28 03:03:28.336604,Night,Food & Beverage
ST000435,2025-01-28 03:03:28.336604,Night,Food & Beverage
ST000457,2025-01-28 03:03:28.336604,Night,Food & Beverage
ST000988,2025-01-28 03:03:28.336604,Night,Food & Beverage
ST000999,2025-01-28 03:03:28.336604,Morning,Housekeeping
ST000745,2025-01-28 03:03:28.336604,Morning,Housekeeping
ST000806,2025-01-28 03:03:28.336604,Morning,Housekeeping
ST000477,2025-01-28 03:03:28.336604,Morning,Housekeeping
ST000374,2025-01-28 03:03:28.336604,Morning,Housekeeping
ST000538,2025-01-28 03:03:28.336604,Afternoon,Housekeeping
ST000038,2025-01-28 03:03:28.336604,Afternoon,Housekeeping
ST000826,2025-01-28 03:03:28.336604,Afternoon,Housekeeping
ST000873,2025-01-28 03:03:28.336604,Afternoon,Housekeeping
ST000789,2025-01-28 03:03:28.336604,Afternoon,Housekeeping
ST000101,2025-01-28 03:03:28.336604,Night,Housekeeping
ST000410,2025-01-28 03:03:28.336604,Night,Housekeeping
ST000897,2025-01-28 03:03:28.336604,Night,Housekeeping
ST000543,2025-01-28 03:03:28.336604,Night,Housekeeping
ST000154,2025-01-28 03:03:28.336604,Night,Housekeeping
ST000142,2025-01-28 03:03:28.336604,Morning,Spa & Wellness
ST000536,2025-01-28 03:03:28.336604,Morning,Spa & Wellness
ST000361,2025-01-28 03:03:28.336604,Morning,Spa & Wellness
ST000650,2025-01-28 03:03:28.336604,Afternoon,Spa & Wellness
ST000794,2025-01-28 03:03:28.336604,Afternoon,Spa & Wellness
ST000227,2025-01-28 03:03:28.336604,Afternoon,Spa & Wellness
ST000407,2025-01-28 03:03:28.336604,Night,Spa & Wellness
ST000021,2025-01-28 03:03:28.336604,Night,Spa & Wellness
ST000583,2025-01-28 03:03:28.336604,Night,Spa & Wellness
ST000049,2025-01-29 03:03:28.336604,Morning,Security
ST000082,2025-01-29 03:03:28.336604,Morning,Security
ST000913,2025-01-29 03:03:28.336604,Morning,Security
ST000501,2025-01-29 03:03:28.336604,Afternoon,Security
ST000865,2025-01-29 03:03:28.336604,Afternoon,Security
ST000894,2025-01-29 03:03:28.336604,Afternoon,Security
ST000102,2025-01-29 03:03:28.336604,Night,Security
ST000229,2025-01-29 03:03:28.336604,Night,Security
ST000158,2025-01-29 03:03:28.336604,Night,Security
ST000048,2025-01-29 03:03:28.336604,Morning,Maintenance
ST000334,2025-01-29 03:03:28.336604,Morning,Maintenance
ST000303,2025-01-29 03:03:28.336604,Afternoon,Maintenance
ST000188,2025-01-29 03:03:28.336604,Afternoon,Maintenance
ST000094,2025-01-29 03:03:28.336604,Night,Maintenance
ST000661,2025-01-29 03:03:28.336604,Night,Maintenance
ST000240,2025-01-29 03:03:28.336604,Morning,Front Desk
ST000958,2025-01-29 03:03:28.336604,Morning,Front Desk
ST000637,2025-01-29 03:03:28.336604,Morning,Front Desk
ST000057,2025-01-29 03:03:28.336604,Afternoon,Front Desk
ST000636,2025-01-29 03:03:28.336604,Afternoon,Front Desk
ST000140,2025-01-29 03:03:28.336604,Afternoon,Front Desk
ST000440,2025-01-29 03:03:28.336604,Night,Front Desk
ST000379,2025-01-29 03:03:28.336604,Night,Front Desk
ST000966,2025-01-29 03:03:28.336604,Night,Front Desk
ST000133,2025-01-29 03:03:28.336604,Morning,Administration
ST000400,2025-01-29 03:03:28.336604,Morning,Administration
ST000610,2025-01-29 03:03:28.336604,Afternoon,Administration
ST000805,2025-01-29 03:03:28.336604,Afternoon,Administration
ST000044,2025-01-29 03:03:28.336604,Night,Administration
ST000072,2025-01-29 03:03:28.336604,Night,Administration
ST000518,2025-01-29 03:03:28.336604,Morning,Food & Beverage
ST000230,2025-01-29 03:03:28.336604,Morning,Food & Beverage
ST000456,2025-01-29 03:03:28.336604,Morning,Food & Beverage
ST000476,2025-01-29 03:03:28.336604,Morning,Food & Beverage
ST000633,2025-01-29 03:03:28.336604,Afternoon,Food & Beverage
ST000780,2025-01-29 03:03:28.336604,Afternoon,Food & Beverage
ST000561,2025-01-29 03:03:28.336604,Afternoon,Food & Beverage
ST000383,2025-01-29 03:03:28.336604,Afternoon,Food & Beverage
ST000868,2025-01-29 03:03:28.336604,Night,Food & Beverage
ST000709,2025-01-29 03:03:28.336604,Night,Food & Beverage
ST000591,2025-01-29 03:03:28.336604,Night,Food & Beverage
ST000651,2025-01-29 03:03:28.336604,Night,Food & Beverage
ST000893,2025-01-29 03:03:28.336604,Morning,Housekeeping
ST000466,2025-01-29 03:03:28.336604,Morning,Housekeeping
ST000250,2025-01-29 03:03:28.336604,Morning,Housekeeping
ST000052,2025-01-29 03:03:28.336604,Morning,Housekeeping
ST000506,2025-01-29 03:03:28.336604,Morning,Housekeeping
ST000038,2025-01-29 03:03:28.336604,Afternoon,Housekeeping
ST000119,2025-01-29 03:03:28.336604,Afternoon,Housekeeping
ST000397,2025-01-29 03:03:28.336604,Afternoon,Housekeeping
ST000245,2025-01-29 03:03:28.336604,Afternoon,Housekeeping
ST000538,2025-01-29 03:03:28.336604,Afternoon,Housekeeping
ST000070,2025-01-29 03:03:28.336604,Night,Housekeeping
ST000235,2025-01-29 03:03:28.336604,Night,Housekeeping
ST000475,2025-01-29 03:03:28.336604,Night,Housekeeping
ST000014,2025-01-29 03:03:28.336604,Night,Housekeeping
ST000202,2025-01-29 03:03:28.336604,Night,Housekeeping
ST000021,2025-01-29 03:03:28.336604,Morning,Spa & Wellness
ST000510,2025-01-29 03:03:28.336604,Morning,Spa & Wellness
ST000819,2025-01-29 03:03:28.336604,Morning,Spa & Wellness
ST000663,2025-01-29 03:03:28.336604,Afternoon,Spa & Wellness
ST000756,2025-01-29 03:03:28.336604,Afternoon,Spa & Wellness
ST000898,2025-01-29 03:03:28.336604,Afternoon,Spa & Wellness
ST000079,2025-01-29 03:03:28.336604,Night,Spa & Wellness
ST000929,2025-01-29 03:03:28.336604,Night,Spa & Wellness
ST000278,2025-01-29 03:03:28.336604,Night,Spa & Wellness
ST000643,2025-01-30 03:03:28.336604,Morning,Security
ST000936,2025-01-30 03:03:28.336604,Morning,Security
ST000953,2025-01-30 03:03:28.336604,Morning,Security
ST000985,2025-01-30 03:03:28.336604,Afternoon,Security
ST000769,2025-01-30 03:03:28.336604,Afternoon,Security
ST000673,2025-01-30 03:03:28.336604,Afternoon,Security
ST000354,2025-01-30 03:03:28.336604,Night,Security
ST000102,2025-01-30 03:03:28.336604,Night,Security
ST000631,2025-01-30 03:03:28.336604,Night,Security
ST000766,2025-01-30 03:03:28.336604,Morning,Maintenance
ST000303,2025-01-30 03:03:28.336604,Morning,Maintenance
ST000411,2025-01-30 03:03:28.336604,Afternoon,Maintenance
ST000391,2025-01-30 03:03:28.336604,Afternoon,Maintenance
ST000844,2025-01-30 03:03:28.336604,Night,Maintenance
ST000992,2025-01-30 03:03:28.336604,Night,Maintenance
ST000637,2025-01-30 03:03:28.336604,Morning,Front Desk
ST000204,2025-01-30 03:03:28.336604,Morning,Front Desk
ST000786,2025-01-30 03:03:28.336604,Morning,Front Desk
ST000414,2025-01-30 03:03:28.336604,Afternoon,Front Desk
ST000170,2025-01-30 03:03:28.336604,Afternoon,Front Desk
ST000436,2025-01-30 03:03:28.336604,Afternoon,Front Desk
ST000779,2025-01-30 03:03:28.336604,Night,Front Desk
ST000379,2025-01-30 03:03:28.336604,Night,Front Desk
ST000872,2025-01-30 03:03:28.336604,Night,Front Desk
ST000979,2025-01-30 03:03:28.336604,Morning,Administration
ST000025,2025-01-30 03:03:28.336604,Morning,Administration
ST000146,2025-01-30 03:03:28.336604,Afternoon,Administration
ST000920,2025-01-30 03:03:28.336604,Afternoon,Administration
ST000295,2025-01-30 03:03:28.336604,Night,Administration
ST000742,2025-01-30 03:03:28.336604,Night,Administration
ST000790,2025-01-30 03:03:28.336604,Morning,Food & Beverage
ST000733,2025-01-30 03:03:28.336604,Morning,Food & Beverage
ST000497,2025-01-30 03:03:28.336604,Morning,Food & Beverage
ST000203,2025-01-30 03:03:28.336604,Morning,Food & Beverage
ST000438,2025-01-30 03:03:28.336604,Afternoon,Food & Beverage
ST000386,2025-01-30 03:03:28.336604,Afternoon,Food & Beverage
ST000465,2025-01-30 03:03:28.336604,Afternoon,Food & Beverage
ST000757,2025-01-30 03:03:28.336604,Afternoon,Food & Beverage
ST000383,2025-01-30 03:03:28.336604,Night,Food & Beverage
ST000957,2025-01-30 03:03:28.336604,Night,Food & Beverage
ST000709,2025-01-30 03:03:28.336604,Night,Food & Beverage
ST000548,2025-01-30 03:03:28.336604,Night,Food & Beverage
ST000873,2025-01-30 03:03:28.336604,Morning,Housekeeping
ST000410,2025-01-30 03:03:28.336604,Morning,Housekeeping
ST000466,2025-01-30 03:03:28.336604,Morning,Housekeeping
